sepal.length	sepal.width	petal.length	variety
6.5	3.7	3.2	Setosa
6.1	3.3	8.7	Versicolor
10.7	2.6	7.9	Virginica
6.9	5.9	1.7	Setosa
7.7	4.8	10.7	Virginica
5.9	7.7	2.5	Setosa
8.8	5.4	6.1	Virginica
9.5	3.2	4.5	Versicolor
7.5	7.5	1.8	Setosa
7.0	3.2	7.6	Versicolor
11.3	4.8	8.8	Versicolor
9.5	2.9	4.3	Versicolor
9.0	5.9	8.5	Versicolor
7.0	6.3	5.3	Versicolor
12.2	4.0	9.6	Virginica
10.2	3.3	6.8	Virginica
8.8	4.5	5.2	Setosa
4.8	3.4	2.6	Setosa
6.9	4.4	1.3	Setosa
9.0	4.0	7.5	Virginica
8.6	7.3	7.4	Virginica
7.0	5.1	2.9	Setosa
6.3	4.0	3.9	Setosa
8.6	4.8	8.0	Versicolor
10.4	5.5	7.6	Virginica
8.8	6.7	8.6	Virginica
5.9	4.1	5.5	Setosa
6.2	7.0	8.2	Versicolor
8.7	6.8	10.2	Virginica
8.5	6.7	5.6	Virginica
9.7	5.6	5.4	Versicolor
7.4	4.5	3.8	Setosa
8.7	3.5	8.5	Versicolor
9.7	6.5	5.8	Virginica
8.3	4.9	6.1	Virginica
7.5	4.7	6.2	Versicolor
11.7	4.1	8.6	Virginica
10.2	6.5	5.0	Virginica
9.7	5.0	8.3	Virginica
11.2	7.6	10.1	Virginica
9.2	6.9	5.7	Versicolor
6.4	3.6	2.9	Setosa
11.4	6.1	5.4	Versicolor
6.8	4.5	6.9	Versicolor
6.5	6.9	6.0	Versicolor
8.0	5.5	7.0	Versicolor
10.2	6.8	4.6	Versicolor
4.9	3.4	4.8	Versicolor
9.5	7.2	3.9	Setosa
8.6	7.8	3.5	Setosa
7.4	6.5	5.9	Setosa
6.8	5.8	7.1	Virginica
8.8	6.3	9.5	Virginica
10.6	5.0	6.9	Virginica
7.1	5.1	10.1	Virginica
10.9	5.7	7.3	Virginica
6.1	5.7	4.0	Setosa
8.5	4.5	3.8	Setosa
9.7	6.7	5.9	Versicolor
9.3	7.2	9.4	Virginica
9.6	5.0	3.0	Versicolor
9.3	3.6	4.6	Setosa
7.8	3.0	7.5	Virginica
7.1	7.2	8.7	Versicolor
8.7	5.6	4.5	Setosa
7.2	6.9	8.9	Virginica
10.0	3.1	7.4	Versicolor
9.8	3.3	6.1	Virginica
7.2	3.7	8.0	Virginica
7.5	2.8	8.6	Versicolor
5.0	3.9	4.5	Setosa
9.1	6.5	3.4	Setosa
6.7	6.2	4.6	Setosa
9.6	2.5	7.9	Versicolor
10.9	6.3	6.1	Virginica
7.1	3.9	6.2	Versicolor
7.9	4.4	1.4	Setosa
8.2	7.1	8.2	Versicolor
8.6	6.0	8.4	Virginica
9.0	2.7	9.0	Virginica
10.8	6.3	9.2	Versicolor
9.1	7.5	4.4	Versicolor
6.8	6.7	6.1	Versicolor
7.4	3.5	7.2	Versicolor
8.0	5.3	1.8	Setosa
9.4	4.1	6.9	Virginica
7.1	3.9	5.6	Versicolor
4.9	5.5	7.0	Virginica
8.7	5.4	2.0	Setosa
7.8	6.5	4.6	Setosa
10.4	6.7	8.0	Versicolor
8.4	6.2	6.7	Virginica
5.5	6.9	5.2	Versicolor
6.6	6.5	5.6	Versicolor
9.7	7.3	4.5	Versicolor
8.2	7.3	10.7	Virginica
8.3	4.0	4.9	Setosa
8.1	6.5	2.9	Setosa
7.1	7.4	6.0	Setosa
7.1	4.9	5.4	Setosa
6.5	2.5	6.5	Versicolor
4.4	5.7	2.3	Setosa
8.8	6.7	1.5	Setosa
10.0	4.0	6.3	Virginica
5.0	3.3	5.4	Setosa
