petal.length	variety
4.9	Setosa
5.7	Versicolor
4.8	Versicolor
5.4	Versicolor
7.9	Versicolor
7.6	Versicolor
7.8	Versicolor
4.4	Setosa
10.2	Virginica
7.0	Virginica
6.7	Virginica
6.1	Virginica
6.7	Versicolor
6.6	Virginica
5.8	Versicolor
8.7	Virginica
6.5	Versicolor
2.9	Setosa
4.4	Setosa
1.2	Setosa
7.8	Virginica
6.3	Virginica
7.1	Virginica
5.4	Versicolor
5.1	Virginica
6.0	Versicolor
9.6	Virginica
6.5	Versicolor
3.5	Setosa
6.0	Versicolor
9.3	Virginica
7.5	Versicolor
9.5	Virginica
2.9	Setosa
10.9	Virginica
4.5	Setosa
7.0	Virginica
5.9	Versicolor
5.4	Versicolor
4.4	Setosa
9.4	Virginica
9.2	Virginica
6.1	Virginica
9.1	Versicolor
5.2	Versicolor
5.1	Setosa
9.6	Versicolor
9.1	Versicolor
8.5	Virginica
5.9	Setosa
4.1	Setosa
6.7	Versicolor
2.0	Setosa
4.0	Setosa
5.0	Setosa
6.0	Virginica
3.5	Setosa
9.1	Virginica
7.7	Virginica
8.8	Versicolor
4.3	Setosa
3.2	Setosa
8.7	Versicolor
2.0	Setosa
9.2	Versicolor
9.6	Virginica
4.8	Setosa
6.6	Versicolor
2.4	Setosa
9.1	Virginica
5.5	Setosa
5.0	Setosa
9.4	Virginica
6.3	Versicolor
3.4	Setosa
4.6	Setosa
8.3	Virginica
4.9	Virginica
4.5	Versicolor
5.2	Versicolor
5.4	Versicolor
7.9	Versicolor
5.1	Setosa
6.6	Versicolor
6.0	Virginica
2.4	Setosa
5.6	Virginica
2.0	Setosa
4.3	Versicolor
1.9	Setosa
6.0	Versicolor
7.0	Versicolor
7.3	Virginica
6.5	Versicolor
4.5	Versicolor
5.9	Setosa
8.2	Virginica
6.1	Versicolor
1.4	Setosa
4.7	Versicolor
8.3	Versicolor
6.2	Setosa
5.5	Setosa
4.7	Versicolor
2.3	Setosa
