sepal.length	variety
6.1	Versicolor
7.7	Versicolor
8.6	Virginica
9.2	Virginica
5.5	Setosa
6.7	Virginica
7.5	Versicolor
9.0	Setosa
5.4	Versicolor
6.4	Versicolor
6.8	Setosa
6.4	Setosa
6.9	Setosa
7.5	Virginica
9.2	Virginica
8.8	Virginica
10.1	Versicolor
8.9	Virginica
6.2	Versicolor
10.3	Versicolor
7.0	Setosa
10.3	Versicolor
10.4	Virginica
7.9	Virginica
5.6	Versicolor
7.6	Versicolor
10.7	Versicolor
9.8	Virginica
6.7	Setosa
10.0	Versicolor
4.9	Setosa
6.9	Virginica
6.9	Virginica
5.6	Setosa
7.0	Versicolor
5.3	Setosa
7.9	Setosa
6.7	Versicolor
6.7	Versicolor
6.4	Setosa
8.8	Virginica
8.1	Setosa
7.5	Versicolor
8.0	Virginica
9.8	Versicolor
7.3	Virginica
8.4	Virginica
9.9	Setosa
5.0	Setosa
7.6	Versicolor
5.7	Setosa
7.9	Setosa
8.5	Versicolor
7.7	Virginica
8.0	Versicolor
6.9	Setosa
6.3	Setosa
8.4	Setosa
5.5	Setosa
8.9	Virginica
8.4	Setosa
6.0	Setosa
5.7	Setosa
5.3	Setosa
6.7	Setosa
6.6	Versicolor
8.2	Virginica
10.0	Versicolor
9.5	Versicolor
5.9	Versicolor
9.4	Virginica
8.7	Virginica
6.3	Versicolor
9.6	Versicolor
10.6	Versicolor
6.5	Setosa
9.5	Setosa
7.9	Virginica
10.6	Virginica
4.6	Setosa
7.7	Setosa
10.3	Virginica
10.3	Versicolor
5.9	Versicolor
9.7	Versicolor
5.5	Versicolor
7.9	Virginica
8.1	Versicolor
9.2	Versicolor
8.4	Versicolor
6.1	Setosa
10.5	Virginica
9.2	Setosa
9.1	Virginica
8.2	Virginica
7.3	Virginica
6.6	Setosa
7.3	Virginica
6.3	Setosa
10.3	Versicolor
10.5	Virginica
5.3	Setosa
7.6	Setosa
11.9	Virginica
5.6	Versicolor
