sepal.width	petal.length	variety
3.9	5.2	Setosa
6.8	6.8	Versicolor
7.9	8.5	Versicolor
4.6	4.4	Versicolor
3.7	7.4	Virginica
4.9	4.7	Versicolor
5.2	6.8	Virginica
6.2	7.1	Virginica
7.0	6.0	Versicolor
3.7	7.9	Versicolor
3.5	5.8	Virginica
5.2	3.8	Setosa
7.4	3.4	Setosa
6.7	9.9	Virginica
6.0	1.5	Setosa
3.1	4.5	Setosa
5.0	7.8	Virginica
6.8	9.6	Virginica
4.0	5.0	Versicolor
4.2	8.0	Virginica
6.4	5.6	Versicolor
3.5	8.9	Virginica
7.5	8.5	Virginica
4.5	7.4	Versicolor
7.1	5.5	Setosa
5.5	1.6	Setosa
6.7	1.4	Setosa
5.2	6.6	Versicolor
8.2	3.0	Setosa
5.9	3.6	Setosa
5.8	10.2	Virginica
5.7	7.6	Virginica
3.8	5.9	Setosa
4.3	4.0	Versicolor
2.9	7.8	Versicolor
7.2	6.6	Virginica
4.2	8.0	Versicolor
6.1	5.4	Versicolor
3.8	5.9	Virginica
4.3	6.1	Versicolor
3.9	7.4	Virginica
4.0	5.5	Virginica
8.4	1.8	Setosa
6.0	8.7	Virginica
4.1	5.6	Virginica
8.3	7.9	Virginica
7.6	4.7	Versicolor
4.0	6.0	Versicolor
5.7	6.0	Virginica
2.8	10.7	Virginica
4.7	5.1	Versicolor
5.3	4.2	Setosa
7.3	8.6	Virginica
3.5	7.8	Virginica
5.9	6.1	Virginica
6.7	9.7	Virginica
5.8	9.2	Virginica
6.3	5.8	Setosa
5.3	7.9	Versicolor
7.5	5.2	Setosa
6.9	5.9	Setosa
2.8	8.3	Versicolor
7.6	7.6	Virginica
3.0	1.1	Setosa
5.3	9.5	Virginica
7.3	7.6	Virginica
4.7	7.7	Versicolor
5.8	9.2	Virginica
4.3	5.5	Versicolor
6.9	5.7	Versicolor
3.5	5.1	Virginica
7.1	4.9	Setosa
3.5	8.3	Virginica
7.5	5.1	Versicolor
3.1	6.9	Virginica
5.7	7.7	Versicolor
6.0	3.4	Setosa
4.5	5.1	Versicolor
7.8	4.7	Setosa
7.0	6.4	Virginica
6.7	6.1	Setosa
3.4	1.9	Setosa
6.0	6.5	Virginica
4.0	5.5	Virginica
2.8	6.1	Virginica
3.4	1.6	Setosa
4.9	7.6	Versicolor
5.6	2.9	Setosa
3.7	1.4	Setosa
2.7	5.5	Versicolor
5.9	5.2	Setosa
3.5	7.5	Versicolor
5.3	6.6	Versicolor
7.9	2.5	Setosa
2.8	6.5	Versicolor
3.5	2.8	Setosa
6.8	2.0	Setosa
3.4	5.6	Virginica
8.0	1.4	Setosa
8.1	4.5	Setosa
6.4	3.0	Setosa
6.0	7.2	Versicolor
6.6	8.4	Virginica
5.2	2.5	Setosa
6.4	3.0	Setosa
