sepal.length	sepal.width	variety
9.2	8.6	Setosa
9.4	3.0	Versicolor
6.7	6.8	Virginica
7.1	5.4	Setosa
8.3	7.9	Setosa
9.6	6.3	Setosa
5.1	6.3	Setosa
6.1	6.3	Versicolor
6.6	3.5	Versicolor
10.0	3.0	Virginica
9.3	4.0	Versicolor
8.9	5.7	Versicolor
5.6	7.9	Setosa
4.8	6.5	Setosa
7.4	4.6	Virginica
7.8	5.2	Virginica
4.9	5.2	Setosa
8.9	7.5	Setosa
9.9	5.4	Versicolor
8.6	6.1	Setosa
9.9	5.4	Setosa
11.0	7.7	Versicolor
10.6	6.5	Virginica
5.8	6.2	Virginica
9.1	3.7	Setosa
8.5	5.4	Versicolor
8.4	2.5	Virginica
6.0	3.5	Versicolor
5.1	6.3	Setosa
8.5	6.7	Setosa
9.0	4.6	Versicolor
8.7	5.9	Setosa
7.8	2.8	Versicolor
8.7	3.7	Setosa
6.4	6.4	Setosa
9.0	4.2	Versicolor
6.3	4.4	Virginica
10.0	7.4	Versicolor
5.7	3.5	Setosa
5.1	5.0	Setosa
10.9	6.8	Virginica
9.9	7.2	Versicolor
8.1	2.5	Versicolor
8.2	5.3	Setosa
8.8	5.7	Virginica
9.0	5.3	Setosa
9.2	7.6	Versicolor
10.2	6.8	Virginica
10.5	7.3	Versicolor
8.9	6.9	Setosa
7.2	6.6	Virginica
5.7	6.8	Versicolor
5.9	5.4	Versicolor
8.3	7.2	Virginica
9.4	7.0	Virginica
7.4	7.6	Versicolor
7.2	3.4	Versicolor
9.2	7.0	Virginica
8.7	7.4	Versicolor
5.5	6.5	Setosa
8.8	5.8	Virginica
7.4	4.7	Virginica
6.5	6.2	Versicolor
8.8	3.5	Virginica
7.0	3.8	Setosa
11.0	3.2	Virginica
10.3	6.4	Virginica
6.8	5.2	Versicolor
8.4	4.9	Setosa
8.4	6.1	Virginica
8.2	5.5	Virginica
6.8	6.0	Setosa
7.1	6.0	Versicolor
10.8	4.8	Versicolor
5.8	7.1	Setosa
5.0	5.4	Setosa
7.9	4.1	Virginica
10.1	4.6	Virginica
11.2	3.8	Virginica
8.3	5.3	Virginica
10.0	6.5	Virginica
9.4	4.8	Virginica
6.3	5.3	Versicolor
8.7	7.6	Virginica
6.1	6.3	Versicolor
10.7	4.8	Virginica
6.8	3.7	Setosa
9.8	5.2	Versicolor
6.0	2.8	Versicolor
8.2	3.6	Versicolor
6.9	3.5	Versicolor
8.5	5.5	Setosa
8.5	7.9	Setosa
8.4	7.3	Virginica
5.5	7.6	Setosa
5.5	5.0	Versicolor
9.6	5.5	Versicolor
10.5	3.2	Virginica
10.5	6.0	Virginica
9.1	6.4	Versicolor
6.3	3.4	Virginica
7.5	4.9	Versicolor
6.9	4.6	Setosa
7.6	7.3	Virginica
8.6	6.5	Setosa
