sepal.width	variety
5.4	Versicolor
5.5	Virginica
4.4	Setosa
3.7	Virginica
6.3	Setosa
2.8	Versicolor
5.5	Setosa
4.7	Versicolor
5.5	Versicolor
6.8	Setosa
4.7	Versicolor
6.3	Setosa
6.5	Setosa
6.1	Setosa
4.9	Setosa
4.6	Virginica
6.2	Versicolor
4.5	Virginica
3.0	Versicolor
5.0	Setosa
3.9	Versicolor
5.3	Setosa
6.0	Setosa
3.6	Virginica
3.9	Virginica
3.0	Virginica
6.2	Versicolor
3.5	Virginica
7.8	Setosa
2.6	Versicolor
3.7	Virginica
4.3	Virginica
5.5	Versicolor
7.5	Setosa
4.4	Versicolor
3.9	Versicolor
7.6	Versicolor
6.2	Setosa
7.0	Setosa
3.0	Versicolor
3.7	Versicolor
3.7	Virginica
4.4	Versicolor
5.7	Setosa
3.0	Virginica
2.8	Virginica
7.0	Virginica
5.8	Versicolor
5.5	Virginica
3.6	Virginica
3.9	Versicolor
7.2	Versicolor
4.6	Setosa
4.0	Virginica
5.3	Versicolor
5.9	Versicolor
3.9	Virginica
5.5	Versicolor
7.0	Virginica
5.7	Versicolor
4.4	Setosa
6.0	Virginica
6.6	Virginica
2.8	Virginica
7.0	Versicolor
4.2	Virginica
3.8	Versicolor
6.3	Virginica
5.3	Versicolor
3.0	Versicolor
2.8	Virginica
7.7	Setosa
2.7	Versicolor
5.8	Versicolor
4.2	Setosa
6.9	Setosa
7.4	Setosa
3.8	Versicolor
7.8	Virginica
4.3	Virginica
7.0	Setosa
6.0	Versicolor
8.1	Setosa
3.2	Setosa
4.8	Virginica
5.5	Setosa
6.0	Virginica
5.6	Virginica
6.3	Virginica
4.1	Setosa
5.7	Virginica
5.7	Virginica
2.7	Virginica
5.5	Setosa
6.5	Versicolor
3.0	Virginica
6.3	Virginica
7.5	Virginica
7.3	Versicolor
3.1	Setosa
3.0	Versicolor
7.2	Versicolor
6.4	Setosa
5.9	Virginica
4.9	Versicolor
