sepal.length	sepal.width	petal.length	variety
8.9	6.9	5.8	Versicolor
9.0	8.1	1.4	Setosa
7.0	5.3	5.3	Versicolor
7.8	4.4	8.6	Virginica
8.6	3.8	3.1	Setosa
10.0	3.7	7.6	Versicolor
8.8	5.6	6.0	Versicolor
8.8	4.8	10.5	Virginica
6.3	4.0	4.6	Setosa
8.6	4.0	5.4	Setosa
6.6	3.3	8.2	Versicolor
9.3	3.2	8.1	Virginica
8.7	5.8	7.7	Virginica
7.2	3.4	5.4	Setosa
6.7	4.9	5.7	Versicolor
10.6	6.8	6.0	Versicolor
6.1	5.6	2.0	Setosa
4.8	5.0	5.4	Setosa
5.5	6.5	2.6	Setosa
6.0	7.3	4.4	Setosa
8.4	5.5	8.2	Versicolor
6.6	4.9	3.6	Versicolor
9.6	5.0	9.6	Virginica
7.4	6.4	2.7	Setosa
8.8	5.2	5.9	Virginica
7.6	4.5	4.1	Versicolor
9.6	2.9	8.2	Versicolor
7.4	7.1	5.9	Virginica
8.4	4.0	5.0	Virginica
7.2	5.2	8.0	Virginica
5.0	6.9	4.5	Setosa
8.3	4.2	7.4	Versicolor
10.7	5.0	9.3	Virginica
10.5	6.4	6.5	Versicolor
7.6	4.7	3.5	Setosa
9.4	4.1	6.6	Virginica
7.4	3.3	8.1	Virginica
11.0	4.7	6.7	Versicolor
9.3	5.4	9.3	Virginica
9.5	6.7	5.2	Setosa
6.1	6.5	5.5	Versicolor
7.5	5.1	4.4	Versicolor
10.9	3.8	7.1	Virginica
8.9	7.7	7.0	Versicolor
9.0	3.2	6.5	Virginica
8.1	8.0	4.4	Setosa
6.0	7.5	4.3	Setosa
6.5	4.0	7.0	Virginica
10.7	5.1	10.6	Virginica
6.5	8.7	3.4	Setosa
8.6	4.6	3.5	Setosa
7.3	4.8	6.3	Versicolor
10.1	5.3	6.9	Virginica
8.5	2.7	7.5	Versicolor
6.6	4.1	5.6	Virginica
9.8	4.5	8.5	Virginica
7.0	5.5	9.2	Virginica
9.5	6.5	6.3	Virginica
9.6	7.3	5.9	Setosa
7.0	5.5	6.3	Virginica
10.4	5.8	8.9	Virginica
7.2	5.5	8.0	Virginica
4.8	6.9	3.9	Setosa
4.6	5.4	1.4	Setosa
5.3	7.9	5.1	Setosa
10.3	6.5	6.5	Virginica
6.7	6.0	7.2	Versicolor
6.3	6.7	4.0	Setosa
9.4	2.8	9.1	Virginica
8.0	5.8	4.3	Setosa
7.1	6.0	5.4	Versicolor
9.9	7.9	5.0	Setosa
6.7	6.4	4.3	Versicolor
7.0	6.0	6.0	Versicolor
9.5	7.5	3.1	Setosa
7.4	7.2	9.3	Virginica
5.5	4.4	5.1	Setosa
7.7	4.1	6.1	Virginica
8.7	7.1	8.7	Versicolor
8.3	7.2	7.1	Versicolor
5.9	3.9	5.8	Versicolor
8.7	6.9	6.4	Virginica
9.4	4.5	8.1	Virginica
8.3	5.0	6.9	Versicolor
6.4	5.5	2.3	Setosa
9.5	4.9	6.5	Versicolor
8.8	6.3	7.7	Versicolor
9.3	7.4	8.6	Virginica
9.9	7.5	5.0	Versicolor
9.4	3.6	5.9	Versicolor
6.4	4.5	4.4	Setosa
9.2	5.9	2.0	Setosa
9.3	7.7	7.4	Virginica
5.3	5.0	5.4	Setosa
8.4	6.4	4.8	Setosa
7.2	5.3	8.0	Versicolor
8.6	6.8	5.0	Setosa
7.4	6.2	4.0	Setosa
8.2	5.3	9.3	Virginica
5.7	7.8	2.7	Setosa
4.9	7.1	4.4	Setosa
10.2	2.5	6.8	Virginica
6.1	2.7	4.7	Versicolor
8.9	6.2	6.8	Virginica
6.5	5.8	5.0	Versicolor
