sepal.width	petal.length	petal.width	variety
2.9	8.3	2.1	Versicolor
5.9	7.7	5.0	Versicolor
6.6	6.7	3.5	Versicolor
6.0	6.5	4.1	Versicolor
4.8	8.5	3.0	Virginica
5.1	2.5	4.7	Setosa
5.5	6.9	3.9	Versicolor
4.5	9.7	5.8	Virginica
6.5	8.5	4.2	Virginica
6.6	7.1	3.5	Virginica
6.0	3.8	2.8	Setosa
5.2	9.2	1.4	Versicolor
4.5	9.3	5.6	Virginica
4.5	9.0	4.3	Virginica
4.7	7.6	2.9	Virginica
4.7	3.0	1.9	Setosa
4.4	2.0	4.4	Setosa
7.2	9.1	4.5	Virginica
4.3	1.7	3.3	Setosa
5.0	5.1	4.9	Versicolor
7.0	5.8	1.8	Virginica
3.9	2.1	0.7	Setosa
6.8	9.1	5.1	Virginica
4.3	7.1	4.7	Virginica
5.5	5.5	1.7	Setosa
3.5	5.0	4.2	Versicolor
5.2	5.9	1.7	Setosa
6.7	3.9	5.7	Versicolor
4.5	7.9	3.1	Virginica
4.9	1.9	1.2	Setosa
5.0	4.1	3.1	Setosa
3.4	5.1	5.3	Versicolor
3.8	2.3	4.3	Setosa
3.6	5.5	2.8	Virginica
8.3	6.0	2.3	Setosa
5.7	7.5	2.5	Versicolor
7.4	6.6	5.4	Virginica
3.5	4.5	3.0	Versicolor
7.1	7.1	2.9	Virginica
6.2	4.5	0.2	Setosa
7.0	3.8	3.2	Setosa
4.0	2.4	3.3	Setosa
7.7	8.7	6.3	Virginica
4.3	8.7	5.1	Virginica
4.3	7.1	3.9	Virginica
4.8	8.3	4.3	Virginica
7.0	6.4	5.5	Versicolor
5.5	4.2	2.0	Versicolor
7.9	1.5	3.2	Setosa
4.3	6.5	1.3	Versicolor
6.2	5.9	6.3	Virginica
2.9	7.5	2.5	Versicolor
5.4	4.3	3.0	Versicolor
6.7	5.7	3.7	Setosa
3.2	6.5	5.0	Versicolor
7.4	2.5	2.9	Setosa
3.2	4.9	2.4	Versicolor
4.5	6.3	2.2	Virginica
7.2	2.5	3.7	Setosa
6.3	5.9	3.4	Setosa
5.9	4.7	4.9	Versicolor
7.6	4.6	1.2	Setosa
6.4	6.5	2.1	Versicolor
5.9	4.4	2.8	Setosa
7.4	10.8	3.3	Virginica
3.4	7.1	3.8	Versicolor
5.8	9.0	5.8	Versicolor
5.5	1.4	2.7	Setosa
5.1	6.5	1.0	Versicolor
5.5	6.0	1.5	Versicolor
5.3	7.4	5.8	Versicolor
4.7	7.3	5.8	Versicolor
6.5	7.0	4.6	Virginica
5.9	7.3	1.3	Versicolor
6.6	5.5	4.6	Setosa
5.1	5.9	1.7	Setosa
3.5	5.0	1.8	Versicolor
4.0	5.9	4.6	Setosa
8.1	2.5	0.2	Setosa
5.5	1.4	4.8	Setosa
4.4	4.3	4.9	Setosa
4.3	6.1	5.4	Virginica
3.8	2.9	2.2	Setosa
5.6	9.9	5.1	Virginica
5.0	10.1	4.1	Virginica
3.7	9.5	5.3	Virginica
7.5	4.6	5.3	Versicolor
4.5	7.4	3.3	Virginica
5.5	8.2	2.0	Virginica
7.6	6.0	1.1	Setosa
3.9	6.4	2.2	Setosa
3.6	8.1	4.9	Virginica
7.7	3.1	2.7	Setosa
4.6	6.4	1.2	Versicolor
4.2	8.9	6.8	Virginica
3.4	3.5	1.2	Setosa
4.4	4.6	4.4	Setosa
4.8	1.7	1.0	Setosa
5.9	5.6	2.8	Virginica
8.0	5.7	2.7	Setosa
7.5	2.9	2.2	Setosa
4.9	6.2	2.8	Versicolor
4.6	4.9	3.0	Versicolor
7.2	5.7	4.8	Versicolor
3.8	8.6	5.0	Versicolor
