petal.length	petal.width	variety
2.1	3.6	Setosa
9.5	6.0	Virginica
6.8	3.6	Virginica
7.0	1.0	Versicolor
2.0	4.9	Setosa
7.5	4.0	Versicolor
6.0	4.7	Setosa
4.5	2.6	Setosa
7.5	5.5	Virginica
7.9	2.6	Virginica
9.3	4.2	Virginica
7.2	2.0	Versicolor
9.1	4.3	Virginica
4.9	4.6	Setosa
5.9	1.8	Virginica
5.2	6.0	Versicolor
9.0	5.5	Versicolor
8.1	5.0	Virginica
5.4	4.2	Versicolor
4.5	4.0	Versicolor
5.4	4.2	Setosa
7.0	2.8	Versicolor
7.2	4.0	Virginica
7.8	6.3	Virginica
5.8	1.8	Setosa
5.3	2.3	Setosa
7.6	2.5	Versicolor
8.3	3.3	Versicolor
6.1	5.9	Virginica
1.5	1.7	Setosa
7.4	4.8	Versicolor
2.8	1.2	Setosa
9.2	2.1	Virginica
5.4	2.7	Setosa
9.4	6.5	Virginica
6.4	5.3	Virginica
5.6	1.9	Virginica
4.7	5.8	Versicolor
2.1	1.7	Setosa
5.5	4.1	Versicolor
7.1	5.4	Virginica
8.6	5.8	Virginica
8.1	1.0	Versicolor
3.4	4.7	Setosa
8.6	3.3	Versicolor
8.7	4.5	Virginica
3.0	0.2	Setosa
4.5	3.7	Versicolor
10.1	7.0	Virginica
4.4	5.7	Versicolor
8.7	5.2	Versicolor
4.9	3.5	Versicolor
5.4	4.3	Virginica
7.2	1.9	Versicolor
8.0	5.5	Versicolor
8.6	1.9	Virginica
3.0	2.7	Setosa
9.2	2.5	Virginica
6.1	5.8	Versicolor
3.8	2.5	Versicolor
7.9	3.9	Versicolor
6.2	4.3	Setosa
2.0	2.9	Setosa
4.0	4.8	Versicolor
8.2	5.0	Versicolor
4.4	1.3	Setosa
5.9	2.8	Setosa
1.9	4.4	Setosa
6.4	5.3	Virginica
4.3	5.8	Versicolor
2.7	0.5	Setosa
5.8	1.5	Versicolor
5.2	2.3	Versicolor
9.3	3.8	Versicolor
1.6	1.2	Setosa
2.1	2.6	Setosa
5.4	1.7	Setosa
8.8	1.4	Versicolor
5.0	1.7	Versicolor
2.6	4.2	Setosa
8.7	2.9	Versicolor
5.1	3.1	Versicolor
6.6	2.4	Virginica
6.1	2.9	Versicolor
5.8	3.2	Setosa
3.4	1.2	Setosa
2.7	1.2	Setosa
6.5	2.5	Versicolor
5.3	4.4	Setosa
5.0	4.4	Virginica
9.5	2.8	Virginica
2.9	1.2	Setosa
8.7	3.2	Virginica
5.5	3.2	Setosa
2.9	2.7	Setosa
4.3	1.1	Versicolor
6.6	2.8	Versicolor
9.6	1.9	Virginica
5.9	4.0	Virginica
6.5	2.1	Virginica
5.5	2.5	Virginica
7.2	5.8	Virginica
6.8	3.4	Virginica
6.8	2.3	Virginica
5.6	3.5	Virginica
