petal.length	petal.width	variety
7.2	5.6	Virginica
8.1	5.4	Virginica
8.4	5.4	Versicolor
5.3	1.4	Versicolor
1.4	0.6	Setosa
6.9	4.0	Versicolor
6.8	4.8	Virginica
8.5	3.5	Versicolor
9.1	6.0	Virginica
2.4	1.7	Setosa
6.1	4.4	Virginica
7.9	5.3	Virginica
6.5	2.5	Versicolor
5.5	3.5	Versicolor
4.5	5.8	Versicolor
3.7	2.7	Setosa
5.4	3.6	Versicolor
6.1	4.9	Virginica
6.2	4.2	Setosa
2.0	4.2	Setosa
4.8	1.4	Setosa
6.5	2.3	Versicolor
8.1	3.9	Versicolor
6.0	5.2	Versicolor
5.6	3.3	Virginica
2.5	1.7	Setosa
4.4	4.9	Versicolor
5.4	3.3	Setosa
9.4	2.6	Virginica
6.5	2.6	Versicolor
6.2	6.8	Virginica
7.7	3.8	Virginica
5.1	3.3	Versicolor
7.4	3.3	Virginica
5.7	4.9	Setosa
1.9	2.8	Setosa
3.5	0.4	Setosa
3.0	2.2	Setosa
5.3	5.8	Versicolor
9.6	5.8	Virginica
7.3	4.8	Virginica
2.5	0.1	Setosa
3.3	2.2	Setosa
5.4	4.8	Setosa
6.4	0.2	Setosa
7.4	5.0	Virginica
6.7	3.0	Versicolor
1.1	3.1	Setosa
8.1	6.2	Virginica
3.8	3.0	Versicolor
6.7	5.0	Virginica
4.4	3.7	Setosa
11.4	4.3	Virginica
4.2	2.0	Versicolor
5.9	5.2	Versicolor
7.2	3.4	Versicolor
7.0	4.5	Versicolor
4.5	2.4	Setosa
5.7	2.5	Virginica
5.4	1.2	Versicolor
6.8	5.4	Virginica
7.2	2.2	Versicolor
5.1	5.1	Setosa
5.8	3.8	Virginica
4.1	1.3	Versicolor
6.6	3.9	Virginica
5.7	3.7	Versicolor
2.7	2.8	Setosa
6.0	3.0	Virginica
9.2	4.9	Versicolor
6.1	4.2	Setosa
8.1	5.8	Versicolor
5.5	6.0	Versicolor
3.3	1.8	Setosa
8.6	2.1	Versicolor
7.1	3.5	Virginica
10.5	3.5	Virginica
7.1	2.6	Virginica
1.4	4.2	Setosa
5.5	2.9	Setosa
2.2	1.0	Setosa
4.0	4.2	Setosa
1.6	3.2	Setosa
7.5	5.8	Versicolor
7.7	4.3	Versicolor
6.8	2.7	Virginica
5.6	4.9	Setosa
1.4	2.7	Setosa
8.9	3.3	Virginica
4.7	5.5	Versicolor
5.5	5.0	Versicolor
7.1	3.5	Versicolor
8.2	5.5	Virginica
9.8	3.1	Virginica
9.4	5.0	Versicolor
4.2	1.8	Versicolor
5.5	2.6	Setosa
7.0	3.8	Virginica
6.1	4.7	Setosa
5.4	6.3	Virginica
5.1	4.2	Setosa
3.4	3.2	Setosa
8.1	5.4	Virginica
5.7	4.1	Versicolor
4.8	3.2	Setosa
