sepal.width	variety
7.3	Virginica
5.9	Setosa
6.1	Virginica
6.5	Virginica
6.9	Versicolor
6.2	Virginica
5.7	Versicolor
2.8	Virginica
7.5	Setosa
4.3	Virginica
3.2	Setosa
7.1	Versicolor
3.5	Setosa
2.4	Versicolor
6.4	Versicolor
3.6	Virginica
7.8	Virginica
2.7	Versicolor
7.0	Virginica
4.2	Setosa
4.9	Virginica
7.3	Versicolor
4.8	Versicolor
6.4	Setosa
5.7	Virginica
7.1	Virginica
5.1	Virginica
4.0	Virginica
7.5	Versicolor
6.6	Versicolor
7.4	Setosa
7.4	Setosa
3.2	Virginica
5.1	Setosa
5.0	Versicolor
6.5	Versicolor
6.0	Versicolor
2.7	Virginica
6.6	Setosa
7.0	Setosa
7.3	Virginica
4.5	Setosa
3.8	Setosa
4.3	Versicolor
7.4	Virginica
3.8	Virginica
3.0	Setosa
4.4	Versicolor
7.3	Setosa
6.8	Versicolor
2.9	Versicolor
6.5	Setosa
7.0	Virginica
5.5	Versicolor
5.4	Setosa
7.5	Setosa
4.2	Versicolor
5.0	Virginica
8.4	Setosa
7.6	Setosa
6.2	Setosa
4.8	Setosa
6.6	Virginica
4.4	Setosa
4.7	Versicolor
7.5	Virginica
5.8	Versicolor
6.5	Virginica
6.2	Versicolor
5.7	Virginica
4.0	Virginica
7.5	Virginica
4.9	Setosa
7.9	Setosa
6.4	Versicolor
7.1	Versicolor
3.5	Versicolor
2.3	Versicolor
7.0	Setosa
5.7	Versicolor
7.7	Setosa
5.8	Setosa
3.4	Versicolor
6.0	Virginica
4.6	Versicolor
4.2	Versicolor
3.1	Setosa
4.5	Setosa
5.1	Setosa
5.5	Virginica
5.6	Setosa
6.8	Setosa
4.4	Setosa
4.3	Setosa
4.2	Virginica
6.2	Virginica
6.8	Virginica
7.2	Setosa
4.7	Setosa
5.7	Virginica
2.9	Virginica
6.0	Versicolor
5.7	Setosa
7.1	Setosa
5.8	Setosa
