sepal.width	petal.length	petal.width	variety
5.3	2.0	0.3	Setosa
3.1	8.1	3.9	Virginica
5.4	5.2	4.4	Versicolor
5.4	3.9	3.8	Setosa
5.3	6.1	5.4	Virginica
5.7	4.4	0.2	Setosa
7.5	7.0	6.1	Virginica
3.3	6.7	2.2	Versicolor
3.7	6.2	4.8	Virginica
5.0	5.4	2.1	Versicolor
5.9	9.1	5.3	Versicolor
5.1	8.9	2.4	Versicolor
3.5	4.1	4.2	Setosa
6.6	6.4	3.6	Virginica
2.9	7.1	5.3	Versicolor
6.1	9.1	6.8	Virginica
8.6	3.5	3.6	Setosa
2.8	5.4	5.0	Virginica
5.3	6.9	1.8	Versicolor
3.5	7.4	3.1	Virginica
2.7	5.1	5.4	Virginica
3.7	8.1	1.5	Versicolor
5.5	4.4	3.3	Setosa
4.6	10.6	2.5	Virginica
7.9	3.0	0.9	Setosa
3.1	6.0	0.7	Setosa
3.8	6.7	2.7	Virginica
4.3	6.2	3.6	Virginica
7.0	5.7	1.5	Versicolor
2.8	6.8	5.0	Versicolor
3.1	6.0	3.7	Setosa
6.4	6.0	3.6	Versicolor
5.5	5.9	2.6	Setosa
4.2	4.8	2.2	Setosa
6.2	3.9	4.7	Setosa
5.0	10.3	3.1	Virginica
5.9	2.6	0.9	Setosa
3.5	5.3	2.3	Setosa
5.8	6.3	4.9	Versicolor
5.3	10.5	6.5	Virginica
6.0	7.5	6.5	Virginica
3.5	4.3	4.2	Setosa
6.5	6.9	5.3	Virginica
7.4	2.9	3.7	Setosa
6.8	6.3	4.3	Virginica
6.1	5.5	0.1	Setosa
5.5	10.6	6.8	Virginica
3.5	9.2	6.3	Virginica
6.5	7.6	2.9	Versicolor
4.9	7.6	3.4	Virginica
6.7	4.5	1.4	Setosa
3.1	4.5	5.5	Versicolor
5.4	1.5	4.9	Setosa
5.3	6.9	2.5	Virginica
4.5	5.2	3.0	Virginica
4.8	2.9	1.7	Setosa
4.0	5.1	3.6	Setosa
3.2	7.4	4.8	Virginica
5.9	5.3	2.8	Versicolor
4.5	5.8	1.8	Virginica
7.6	1.5	3.2	Setosa
6.8	8.6	5.3	Versicolor
4.3	2.7	5.0	Setosa
4.8	7.0	3.3	Versicolor
6.9	3.6	0.7	Setosa
7.6	1.9	0.2	Setosa
4.9	7.3	2.6	Versicolor
4.5	2.4	4.3	Setosa
6.2	8.3	4.8	Versicolor
5.7	5.1	5.1	Versicolor
6.7	2.5	3.2	Setosa
3.0	6.0	3.0	Versicolor
7.5	7.1	2.6	Virginica
6.6	10.9	6.3	Virginica
6.4	3.7	4.7	Setosa
3.7	4.8	0.7	Setosa
5.0	6.9	1.9	Versicolor
5.5	5.0	5.1	Versicolor
2.9	7.5	6.0	Versicolor
2.8	7.6	4.5	Virginica
6.7	8.0	6.3	Virginica
5.9	5.8	1.3	Versicolor
6.5	8.5	2.3	Versicolor
6.4	1.4	3.7	Setosa
5.0	7.0	5.4	Virginica
6.3	9.6	2.2	Virginica
4.2	1.5	0.7	Setosa
3.1	7.4	3.5	Versicolor
5.1	1.6	0.2	Setosa
6.4	5.2	4.5	Versicolor
6.2	7.5	3.5	Versicolor
5.2	5.4	2.4	Versicolor
4.2	5.8	2.4	Virginica
7.7	9.0	3.0	Versicolor
7.5	9.0	1.5	Versicolor
5.1	10.0	2.3	Virginica
4.7	5.6	0.2	Setosa
4.2	5.7	2.9	Versicolor
4.4	7.8	4.8	Virginica
3.3	9.2	3.0	Virginica
6.5	9.0	4.2	Virginica
4.0	3.8	1.7	Setosa
3.8	3.9	3.9	Setosa
6.0	7.1	5.8	Virginica
4.3	4.5	4.8	Versicolor
