sepal.length	variety
5.9	Setosa
10.4	Virginica
8.5	Setosa
8.7	Virginica
7.0	Versicolor
8.0	Versicolor
9.9	Versicolor
7.4	Virginica
10.0	Versicolor
10.2	Virginica
6.0	Setosa
7.8	Setosa
8.3	Virginica
9.3	Virginica
7.3	Virginica
9.5	Versicolor
7.5	Versicolor
7.9	Versicolor
7.1	Versicolor
6.5	Setosa
6.1	Setosa
9.7	Virginica
9.1	Virginica
7.1	Setosa
9.3	Versicolor
10.4	Versicolor
8.6	Setosa
6.5	Virginica
9.4	Virginica
7.2	Versicolor
10.3	Virginica
6.7	Versicolor
9.5	Virginica
9.9	Virginica
9.4	Setosa
5.0	Setosa
7.8	Versicolor
7.3	Virginica
8.7	Setosa
7.4	Setosa
11.0	Virginica
9.1	Virginica
7.9	Virginica
8.5	Virginica
8.7	Virginica
9.6	Virginica
7.0	Setosa
6.5	Setosa
6.8	Virginica
7.4	Setosa
5.0	Versicolor
8.7	Versicolor
7.6	Versicolor
7.7	Setosa
9.7	Versicolor
6.8	Setosa
5.1	Setosa
9.2	Virginica
7.1	Versicolor
8.7	Setosa
6.7	Setosa
8.1	Setosa
8.4	Virginica
10.2	Versicolor
7.3	Setosa
5.6	Versicolor
9.6	Versicolor
8.1	Versicolor
9.0	Setosa
7.4	Virginica
8.1	Setosa
9.9	Setosa
8.2	Virginica
6.7	Virginica
10.7	Virginica
8.8	Versicolor
6.2	Versicolor
9.2	Setosa
9.9	Virginica
7.0	Setosa
10.3	Virginica
10.5	Versicolor
9.1	Versicolor
9.9	Virginica
9.1	Setosa
6.3	Virginica
10.2	Virginica
7.4	Versicolor
7.3	Setosa
8.1	Setosa
7.2	Virginica
6.4	Setosa
5.1	Setosa
7.3	Versicolor
6.0	Versicolor
6.8	Virginica
9.0	Versicolor
10.2	Virginica
8.4	Virginica
7.6	Versicolor
10.1	Versicolor
9.8	Virginica
7.8	Virginica
11.2	Virginica
11.0	Virginica
