sepal.length	sepal.width	variety
8.4	5.4	Versicolor
6.4	3.1	Setosa
9.4	4.5	Setosa
6.4	4.3	Virginica
10.3	6.2	Versicolor
6.5	4.0	Setosa
7.5	5.5	Versicolor
10.8	3.4	Virginica
7.6	4.0	Versicolor
6.9	3.0	Setosa
9.5	3.7	Versicolor
6.9	6.4	Setosa
6.9	7.6	Versicolor
11.4	5.6	Virginica
8.5	6.5	Setosa
10.8	6.9	Virginica
7.0	3.9	Versicolor
9.2	3.5	Virginica
9.2	3.5	Virginica
10.8	3.8	Virginica
7.4	6.0	Versicolor
9.0	7.5	Virginica
6.9	3.2	Versicolor
5.5	7.1	Versicolor
10.1	6.3	Versicolor
9.5	4.0	Virginica
9.6	4.0	Setosa
7.9	7.4	Setosa
10.7	3.2	Virginica
7.3	3.6	Setosa
7.7	7.2	Setosa
7.5	4.7	Virginica
4.9	6.2	Setosa
6.6	5.5	Versicolor
10.1	2.6	Virginica
6.1	4.6	Setosa
10.0	3.3	Versicolor
7.7	8.4	Setosa
10.4	4.6	Virginica
9.3	3.7	Virginica
7.2	6.5	Versicolor
7.5	7.7	Versicolor
7.3	3.0	Versicolor
10.6	6.0	Virginica
5.3	4.2	Setosa
7.6	6.5	Versicolor
7.0	6.0	Versicolor
7.1	6.4	Versicolor
10.8	3.8	Virginica
8.0	6.1	Setosa
11.2	5.3	Virginica
9.5	3.5	Virginica
7.9	4.0	Virginica
9.2	4.3	Virginica
7.3	6.0	Setosa
6.5	4.2	Setosa
9.9	4.6	Virginica
9.6	7.8	Setosa
7.6	3.6	Setosa
10.4	5.3	Virginica
9.2	5.6	Versicolor
10.7	3.5	Virginica
8.8	5.7	Virginica
10.0	5.0	Setosa
7.3	3.5	Setosa
10.2	5.8	Virginica
9.6	4.9	Setosa
7.2	2.2	Versicolor
8.4	6.7	Virginica
10.2	5.6	Virginica
6.0	2.4	Versicolor
10.2	2.8	Virginica
7.8	3.3	Versicolor
11.2	7.6	Virginica
7.8	5.6	Versicolor
6.0	7.9	Setosa
6.4	6.4	Versicolor
7.6	4.5	Versicolor
5.5	7.9	Setosa
7.9	5.7	Virginica
9.3	6.4	Setosa
7.8	3.7	Versicolor
8.4	8.4	Setosa
8.5	3.7	Versicolor
7.7	3.5	Setosa
9.2	7.9	Setosa
9.5	5.3	Versicolor
6.4	3.0	Virginica
6.7	6.5	Versicolor
7.6	3.3	Setosa
6.6	5.5	Virginica
7.4	6.7	Versicolor
8.0	5.4	Versicolor
10.7	5.4	Versicolor
9.4	4.7	Setosa
9.2	5.1	Setosa
6.2	3.2	Setosa
6.0	2.7	Virginica
7.6	4.4	Versicolor
6.5	4.8	Versicolor
9.7	6.1	Versicolor
7.6	3.4	Setosa
8.1	4.3	Setosa
10.0	6.4	Versicolor
6.6	3.3	Virginica
