sepal.length	sepal.width	variety
10.1	4.5	Virginica
6.0	6.3	Versicolor
10.3	7.0	Virginica
6.1	7.0	Versicolor
8.8	4.2	Virginica
11.2	5.3	Virginica
8.8	6.2	Virginica
6.5	3.9	Setosa
8.9	4.9	Setosa
8.4	3.7	Virginica
7.9	7.5	Setosa
6.9	5.3	Virginica
9.1	3.4	Versicolor
7.1	5.4	Setosa
8.6	4.5	Versicolor
11.3	4.3	Versicolor
8.1	4.8	Versicolor
5.6	4.1	Setosa
7.7	7.0	Virginica
7.1	5.0	Setosa
8.4	3.8	Virginica
7.1	5.8	Virginica
7.1	3.0	Versicolor
7.4	5.0	Setosa
7.2	3.0	Versicolor
6.1	6.7	Setosa
11.7	3.1	Virginica
6.8	3.5	Setosa
7.6	5.2	Setosa
7.9	7.2	Setosa
5.8	5.5	Setosa
10.1	4.2	Versicolor
9.2	7.3	Virginica
6.6	4.0	Virginica
7.5	5.6	Setosa
5.4	7.9	Setosa
9.2	4.7	Versicolor
5.2	5.9	Setosa
6.8	5.8	Versicolor
9.5	7.5	Setosa
8.3	6.9	Virginica
9.4	6.3	Virginica
10.6	5.6	Virginica
6.6	5.0	Versicolor
8.6	4.4	Versicolor
7.4	5.4	Versicolor
7.2	7.3	Virginica
6.2	4.7	Setosa
8.7	6.5	Virginica
6.7	2.8	Versicolor
10.4	3.0	Virginica
7.4	7.4	Setosa
7.2	7.2	Virginica
9.9	7.6	Virginica
7.6	7.3	Setosa
6.4	6.0	Virginica
7.9	6.7	Versicolor
8.2	4.6	Versicolor
6.4	3.6	Setosa
6.5	6.2	Setosa
7.7	3.0	Virginica
6.5	3.4	Versicolor
6.9	3.2	Virginica
8.2	4.3	Virginica
5.7	4.0	Setosa
7.5	3.8	Setosa
8.4	6.4	Versicolor
7.4	4.6	Setosa
4.3	6.5	Setosa
9.6	3.5	Versicolor
8.6	3.8	Setosa
6.9	3.1	Versicolor
7.7	6.3	Setosa
5.5	6.3	Setosa
11.7	4.8	Virginica
9.0	7.2	Versicolor
7.8	4.7	Virginica
10.2	4.6	Virginica
8.6	7.5	Setosa
8.3	3.0	Virginica
9.1	6.3	Setosa
8.5	6.8	Versicolor
7.5	5.4	Versicolor
8.2	7.4	Versicolor
9.8	4.7	Virginica
7.9	7.0	Versicolor
8.5	3.7	Virginica
6.2	5.2	Setosa
6.1	3.6	Setosa
10.0	5.7	Setosa
10.2	6.8	Versicolor
5.4	4.5	Versicolor
10.8	4.5	Versicolor
7.6	6.9	Setosa
7.7	7.6	Virginica
6.7	3.9	Versicolor
7.0	5.9	Versicolor
9.0	7.4	Setosa
11.2	3.1	Versicolor
9.4	4.4	Setosa
9.4	4.1	Setosa
7.5	5.5	Setosa
7.0	6.7	Versicolor
7.3	6.6	Setosa
5.8	3.0	Setosa
