petal.length	variety
5.8	Setosa
5.2	Versicolor
8.8	Virginica
6.7	Versicolor
6.5	Virginica
10.9	Virginica
1.4	Setosa
7.6	Versicolor
8.4	Virginica
5.6	Virginica
6.2	Virginica
5.0	Versicolor
9.6	Virginica
4.4	Versicolor
1.4	Setosa
7.7	Virginica
5.8	Setosa
8.5	Versicolor
2.9	Setosa
6.0	Virginica
8.1	Versicolor
8.0	Virginica
8.4	Versicolor
7.5	Versicolor
2.5	Setosa
4.6	Setosa
8.6	Virginica
6.5	Versicolor
3.6	Setosa
9.4	Versicolor
3.9	Versicolor
4.8	Versicolor
9.8	Virginica
8.6	Virginica
5.9	Versicolor
4.4	Setosa
5.0	Versicolor
7.7	Virginica
6.3	Versicolor
6.9	Virginica
10.6	Virginica
2.4	Setosa
8.7	Versicolor
2.5	Setosa
4.4	Setosa
7.6	Virginica
8.5	Versicolor
5.2	Versicolor
5.1	Versicolor
8.4	Versicolor
6.2	Setosa
3.5	Setosa
3.5	Versicolor
2.2	Setosa
5.1	Setosa
8.5	Versicolor
5.1	Virginica
10.0	Virginica
10.1	Virginica
2.9	Setosa
1.6	Setosa
4.6	Setosa
5.3	Versicolor
3.7	Versicolor
6.6	Virginica
7.0	Virginica
6.6	Virginica
5.0	Versicolor
2.4	Setosa
6.9	Virginica
1.8	Setosa
5.3	Virginica
7.5	Virginica
4.6	Versicolor
8.7	Versicolor
1.4	Setosa
2.4	Setosa
7.5	Versicolor
8.3	Virginica
7.4	Versicolor
3.1	Setosa
4.6	Versicolor
6.0	Setosa
6.1	Versicolor
8.2	Versicolor
8.6	Virginica
7.5	Versicolor
3.3	Setosa
3.9	Setosa
4.5	Setosa
7.8	Virginica
4.6	Setosa
10.1	Virginica
8.6	Versicolor
2.0	Setosa
6.2	Virginica
5.6	Virginica
8.7	Virginica
8.3	Virginica
8.9	Virginica
5.3	Versicolor
8.4	Versicolor
4.0	Setosa
5.0	Versicolor
9.0	Virginica
