sepal.width	petal.length	variety
7.4	6.0	Setosa
4.6	2.5	Setosa
7.2	9.1	Virginica
6.7	5.9	Virginica
5.0	4.9	Setosa
2.7	6.9	Versicolor
7.9	4.5	Setosa
4.7	2.4	Setosa
3.7	7.0	Virginica
4.9	6.2	Versicolor
7.7	3.0	Setosa
6.1	8.2	Versicolor
5.9	3.4	Setosa
5.3	6.4	Virginica
7.5	8.0	Versicolor
3.1	6.9	Virginica
7.0	8.4	Versicolor
7.1	5.0	Setosa
3.9	6.8	Versicolor
4.8	5.2	Setosa
4.2	7.7	Virginica
7.4	5.6	Versicolor
6.6	3.0	Setosa
5.4	4.9	Setosa
6.0	1.4	Setosa
4.4	8.8	Virginica
6.1	5.4	Versicolor
7.3	4.6	Versicolor
4.7	4.9	Versicolor
5.5	9.1	Versicolor
3.8	9.6	Virginica
3.3	6.6	Versicolor
7.2	9.8	Virginica
6.1	6.6	Virginica
6.5	7.0	Versicolor
6.3	11.2	Virginica
5.7	8.1	Versicolor
2.7	9.6	Virginica
2.6	8.0	Versicolor
6.5	2.6	Setosa
4.7	7.0	Versicolor
6.0	8.3	Virginica
5.0	4.7	Versicolor
5.6	9.1	Virginica
7.5	2.3	Setosa
6.5	9.0	Virginica
6.4	2.1	Setosa
4.5	6.0	Setosa
3.4	8.1	Versicolor
2.9	8.6	Virginica
5.1	8.4	Virginica
7.3	6.6	Virginica
7.6	6.4	Versicolor
7.5	6.6	Virginica
6.4	1.6	Setosa
5.4	3.7	Versicolor
6.2	7.7	Versicolor
3.7	5.9	Virginica
5.5	2.3	Setosa
4.8	1.9	Setosa
5.2	3.7	Setosa
6.3	8.3	Versicolor
7.2	1.8	Setosa
7.0	4.9	Setosa
5.2	5.4	Setosa
5.4	5.5	Versicolor
7.3	2.6	Setosa
2.3	8.5	Versicolor
8.4	3.2	Setosa
4.4	1.9	Setosa
5.0	6.5	Versicolor
4.9	4.8	Setosa
8.5	2.2	Setosa
5.4	7.7	Versicolor
4.3	8.0	Virginica
3.0	6.2	Virginica
4.5	5.0	Versicolor
5.0	8.5	Virginica
7.4	9.6	Virginica
5.5	5.9	Setosa
5.8	9.1	Virginica
6.0	10.1	Virginica
2.8	7.3	Virginica
6.9	4.3	Versicolor
6.3	8.7	Versicolor
3.1	5.4	Versicolor
7.0	5.5	Versicolor
5.3	9.1	Virginica
3.8	6.8	Versicolor
5.5	5.7	Versicolor
6.2	8.8	Virginica
3.8	4.0	Versicolor
4.7	3.0	Setosa
5.0	5.5	Virginica
7.2	6.1	Setosa
4.8	6.6	Virginica
6.2	2.5	Setosa
5.1	8.1	Virginica
8.1	1.0	Setosa
5.8	5.0	Versicolor
6.0	4.6	Setosa
5.0	9.9	Virginica
5.0	5.1	Versicolor
7.5	5.8	Virginica
4.8	3.0	Setosa
