sepal.width	petal.length	variety
5.1	6.1	Virginica
7.1	10.1	Virginica
4.5	7.6	Virginica
2.7	8.1	Versicolor
4.7	4.5	Versicolor
7.4	9.0	Versicolor
4.5	7.3	Virginica
6.0	9.8	Virginica
4.8	8.5	Versicolor
3.7	2.7	Setosa
4.9	5.2	Versicolor
4.7	9.1	Virginica
7.6	9.9	Virginica
2.5	6.9	Versicolor
5.3	6.7	Virginica
4.9	9.0	Versicolor
8.6	4.0	Setosa
2.8	9.1	Virginica
7.9	8.4	Virginica
6.7	7.7	Virginica
7.4	6.6	Virginica
6.6	1.9	Setosa
5.0	6.0	Versicolor
4.1	8.1	Virginica
6.8	6.3	Versicolor
6.7	7.5	Virginica
4.1	8.0	Versicolor
3.2	5.8	Virginica
5.4	4.6	Setosa
7.5	6.4	Versicolor
4.4	1.5	Setosa
6.6	8.4	Versicolor
7.0	1.5	Setosa
4.4	4.6	Versicolor
6.9	2.7	Setosa
5.5	2.9	Setosa
4.5	10.6	Virginica
5.8	8.5	Versicolor
5.0	8.0	Virginica
4.2	8.8	Virginica
3.7	3.3	Setosa
2.8	5.4	Virginica
3.0	9.8	Virginica
6.3	3.8	Versicolor
6.5	4.3	Setosa
5.1	2.4	Setosa
7.9	2.3	Setosa
7.1	5.2	Versicolor
3.7	8.7	Versicolor
6.2	3.9	Versicolor
3.5	9.2	Virginica
6.5	5.1	Setosa
3.9	5.8	Versicolor
7.0	7.9	Virginica
7.0	9.4	Virginica
6.8	7.2	Versicolor
4.9	5.9	Setosa
7.1	6.9	Versicolor
4.4	7.7	Versicolor
4.4	4.8	Versicolor
6.4	6.8	Versicolor
7.1	2.0	Setosa
4.7	6.4	Virginica
5.3	4.0	Setosa
3.1	7.5	Virginica
3.0	5.5	Versicolor
3.8	1.3	Setosa
3.4	6.8	Versicolor
6.8	6.1	Versicolor
4.1	3.6	Setosa
4.1	1.0	Setosa
6.5	1.4	Setosa
3.7	7.0	Versicolor
5.5	8.5	Virginica
3.8	3.2	Setosa
8.3	3.6	Setosa
4.5	8.5	Virginica
7.1	8.0	Versicolor
6.0	7.5	Versicolor
4.8	5.2	Versicolor
4.8	9.0	Versicolor
6.4	4.2	Versicolor
4.2	1.5	Setosa
4.4	2.1	Setosa
6.9	6.0	Setosa
7.9	4.4	Setosa
7.0	1.6	Setosa
5.9	6.1	Versicolor
3.2	5.7	Versicolor
6.2	2.3	Setosa
7.1	2.0	Setosa
4.4	9.8	Virginica
7.0	1.6	Setosa
6.7	7.9	Virginica
3.5	5.7	Versicolor
4.2	2.0	Setosa
7.3	6.4	Virginica
4.8	5.7	Virginica
3.0	2.3	Setosa
4.9	5.4	Setosa
5.5	4.0	Versicolor
5.5	5.2	Virginica
6.2	3.0	Setosa
4.5	1.3	Setosa
6.0	2.4	Setosa
