sepal.length	variety
9.2	Versicolor
9.5	Versicolor
10.3	Versicolor
6.0	Versicolor
5.9	Setosa
10.3	Versicolor
10.9	Versicolor
8.5	Setosa
6.2	Versicolor
9.1	Versicolor
9.3	Virginica
7.7	Virginica
6.9	Virginica
10.3	Virginica
9.6	Virginica
4.8	Setosa
10.5	Versicolor
8.6	Setosa
7.2	Virginica
8.6	Setosa
8.4	Setosa
6.7	Setosa
7.3	Versicolor
7.2	Setosa
8.2	Setosa
9.4	Virginica
8.9	Setosa
6.0	Versicolor
9.8	Versicolor
5.9	Versicolor
6.2	Versicolor
6.7	Setosa
6.9	Setosa
10.0	Setosa
6.6	Versicolor
8.3	Setosa
10.7	Virginica
7.4	Setosa
9.0	Versicolor
11.3	Virginica
8.4	Setosa
5.4	Versicolor
7.0	Versicolor
7.6	Setosa
9.6	Versicolor
6.3	Versicolor
6.6	Versicolor
7.3	Setosa
7.9	Versicolor
7.8	Virginica
6.3	Versicolor
5.8	Setosa
6.1	Virginica
7.7	Versicolor
8.7	Virginica
6.9	Virginica
8.1	Setosa
9.2	Virginica
7.1	Virginica
6.8	Setosa
9.4	Setosa
8.0	Virginica
8.7	Virginica
8.8	Virginica
8.7	Virginica
11.4	Virginica
9.6	Setosa
8.5	Versicolor
5.5	Versicolor
6.5	Setosa
5.9	Setosa
8.1	Setosa
6.3	Virginica
7.0	Versicolor
7.7	Versicolor
9.7	Virginica
8.1	Versicolor
11.0	Virginica
8.4	Virginica
10.0	Versicolor
5.4	Setosa
10.2	Virginica
6.9	Virginica
9.6	Versicolor
8.6	Setosa
8.3	Setosa
8.5	Versicolor
7.8	Setosa
9.0	Virginica
11.3	Versicolor
7.2	Versicolor
8.6	Versicolor
6.8	Setosa
9.0	Setosa
10.3	Virginica
7.6	Setosa
8.8	Virginica
5.5	Setosa
8.0	Setosa
9.6	Virginica
10.8	Virginica
10.4	Virginica
9.5	Versicolor
6.4	Setosa
7.7	Virginica
