sepal.length	sepal.width	petal.length	petal.width	variety
10.3	2.7	5.4	4.7	Versicolor
7.1	6.5	2.9	1.7	Setosa
7.4	3.2	5.8	1.9	Virginica
7.2	4.9	6.9	2.8	Virginica
7.5	3.5	9.0	5.8	Virginica
5.9	6.6	2.0	2.1	Setosa
7.7	3.7	1.6	0.7	Setosa
6.7	6.3	6.2	4.1	Virginica
5.9	8.2	2.0	3.7	Setosa
7.9	7.0	3.9	4.7	Setosa
9.4	7.4	3.2	1.7	Setosa
8.0	6.3	5.0	4.3	Versicolor
8.6	6.2	4.4	2.2	Setosa
9.5	7.7	8.6	3.5	Virginica
9.0	5.9	5.2	1.5	Versicolor
7.0	4.4	4.8	4.1	Versicolor
5.4	6.4	3.3	1.9	Setosa
11.3	4.3	8.3	3.9	Versicolor
8.3	3.0	7.4	3.0	Versicolor
9.1	3.8	4.6	1.7	Setosa
8.2	5.2	8.0	4.3	Virginica
10.1	5.0	9.9	2.1	Virginica
6.8	4.2	6.6	1.9	Virginica
6.2	6.3	8.6	1.8	Versicolor
7.2	4.8	3.7	1.3	Setosa
10.2	7.3	6.5	5.3	Versicolor
6.3	6.9	5.6	3.3	Virginica
9.3	6.3	5.6	6.0	Virginica
5.9	2.9	1.4	1.7	Setosa
6.9	4.6	5.1	5.3	Virginica
5.6	2.7	7.2	4.8	Versicolor
11.2	4.6	8.9	4.9	Versicolor
8.7	5.5	6.1	2.3	Virginica
7.1	5.9	3.9	1.3	Setosa
8.2	4.6	11.4	2.3	Virginica
8.0	4.6	5.4	5.2	Versicolor
8.9	5.2	8.3	4.8	Versicolor
6.8	4.0	8.5	4.9	Virginica
6.1	7.5	5.4	2.8	Setosa
8.5	3.5	3.8	4.8	Setosa
6.9	7.2	5.8	6.8	Virginica
9.5	2.5	4.0	1.0	Versicolor
6.7	3.4	5.2	4.3	Versicolor
5.5	2.8	2.3	0.8	Setosa
8.0	4.9	7.5	2.0	Versicolor
7.6	5.0	4.0	4.6	Versicolor
7.5	3.5	8.8	1.8	Virginica
10.8	7.8	8.7	6.1	Versicolor
6.9	7.7	5.8	2.2	Setosa
9.8	7.0	3.7	0.7	Setosa
5.0	7.5	2.6	0.6	Setosa
10.1	4.0	7.4	1.6	Versicolor
10.0	3.5	5.8	3.2	Virginica
5.3	7.6	6.1	3.7	Setosa
10.6	5.5	8.1	4.1	Virginica
6.5	3.0	6.0	5.3	Versicolor
9.7	3.0	8.5	4.2	Versicolor
9.7	5.7	5.4	1.9	Versicolor
9.7	6.1	7.7	2.5	Versicolor
7.3	3.8	6.1	4.4	Virginica
9.4	4.1	5.5	3.7	Setosa
8.4	6.8	6.6	4.7	Virginica
10.1	5.4	7.2	2.9	Versicolor
8.5	5.2	7.0	3.5	Versicolor
6.7	3.3	8.3	6.3	Virginica
6.0	5.4	3.5	4.2	Setosa
7.6	4.5	8.9	3.3	Virginica
8.8	6.5	2.9	4.8	Setosa
10.8	3.9	6.8	5.8	Virginica
6.8	7.5	7.0	3.1	Virginica
7.1	7.5	5.1	1.3	Versicolor
10.3	6.9	5.6	4.4	Virginica
11.7	7.6	9.1	7.0	Virginica
8.9	4.5	6.0	4.2	Virginica
10.0	5.0	7.7	6.0	Virginica
9.0	6.0	4.8	3.7	Setosa
7.1	3.5	7.4	4.4	Versicolor
9.9	3.1	6.5	4.8	Virginica
6.3	3.0	1.6	0.6	Setosa
8.1	3.5	5.0	2.0	Versicolor
8.6	5.6	10.1	1.4	Virginica
7.7	2.9	5.3	4.3	Versicolor
7.7	7.5	7.8	2.6	Virginica
6.6	7.3	5.7	1.0	Setosa
6.7	6.1	6.5	2.0	Versicolor
5.6	4.4	4.6	2.3	Versicolor
10.9	5.1	5.9	6.6	Virginica
9.4	4.5	8.1	2.3	Virginica
7.4	4.0	4.8	2.7	Setosa
6.1	3.1	3.5	0.7	Setosa
10.7	3.0	5.2	5.8	Virginica
7.3	2.3	7.9	2.8	Versicolor
9.3	2.7	5.1	5.4	Virginica
11.5	5.2	7.2	3.4	Versicolor
6.8	4.7	10.4	5.3	Virginica
8.4	6.9	4.0	0.4	Setosa
8.1	7.9	2.0	3.2	Setosa
8.2	4.3	6.7	5.5	Virginica
5.9	3.4	6.3	5.5	Versicolor
8.3	2.6	8.0	1.7	Versicolor
8.0	6.9	6.1	0.4	Setosa
9.5	5.1	5.4	2.2	Setosa
7.0	6.2	4.4	3.2	Setosa
8.6	4.3	7.7	1.2	Versicolor
6.2	7.2	2.3	3.7	Setosa
