petal.length	variety
4.7	Versicolor
1.5	Setosa
9.2	Virginica
5.5	Versicolor
3.7	Setosa
9.3	Virginica
8.5	Virginica
5.7	Setosa
9.3	Virginica
5.9	Versicolor
5.4	Setosa
5.1	Versicolor
1.9	Setosa
8.5	Versicolor
7.1	Virginica
5.8	Versicolor
7.1	Versicolor
8.6	Versicolor
4.0	Versicolor
6.1	Virginica
8.4	Versicolor
3.9	Setosa
5.8	Versicolor
7.2	Virginica
6.9	Virginica
7.1	Virginica
9.0	Virginica
7.9	Versicolor
5.6	Setosa
3.3	Setosa
6.0	Virginica
9.4	Virginica
5.9	Setosa
5.0	Versicolor
3.0	Versicolor
5.0	Setosa
6.3	Virginica
3.5	Setosa
2.9	Setosa
3.5	Versicolor
2.5	Setosa
5.9	Setosa
3.7	Setosa
4.0	Setosa
9.4	Virginica
7.5	Virginica
10.2	Virginica
1.9	Setosa
8.1	Virginica
3.2	Setosa
5.8	Virginica
8.2	Versicolor
8.0	Virginica
6.5	Virginica
7.1	Virginica
2.5	Setosa
2.3	Setosa
6.9	Versicolor
9.6	Virginica
5.8	Setosa
7.5	Versicolor
7.5	Versicolor
5.4	Setosa
5.5	Setosa
6.0	Versicolor
8.2	Virginica
8.1	Versicolor
5.6	Virginica
5.6	Virginica
4.3	Versicolor
3.4	Setosa
9.1	Versicolor
4.0	Versicolor
5.4	Versicolor
8.9	Versicolor
7.1	Virginica
3.1	Setosa
7.6	Virginica
7.2	Virginica
5.2	Versicolor
4.5	Setosa
9.2	Virginica
8.4	Virginica
9.4	Versicolor
8.0	Virginica
8.6	Versicolor
9.9	Virginica
2.8	Setosa
5.9	Setosa
5.6	Setosa
5.1	Virginica
6.9	Versicolor
5.2	Versicolor
4.5	Versicolor
6.2	Versicolor
9.0	Virginica
8.0	Versicolor
5.2	Versicolor
2.0	Setosa
8.8	Versicolor
5.0	Setosa
3.4	Setosa
8.4	Versicolor
2.9	Setosa
6.4	Virginica
