sepal.length	sepal.width	variety
8.4	4.5	Virginica
7.3	4.5	Versicolor
8.0	8.7	Setosa
11.7	6.6	Virginica
8.4	3.0	Versicolor
10.0	7.5	Virginica
9.6	6.0	Setosa
5.9	6.6	Setosa
8.6	4.5	Versicolor
6.4	7.0	Virginica
6.8	4.2	Virginica
10.0	4.7	Virginica
7.9	6.1	Virginica
9.0	5.2	Versicolor
10.7	5.1	Versicolor
10.2	4.0	Virginica
9.0	4.9	Versicolor
8.1	4.5	Versicolor
6.6	7.3	Setosa
6.9	3.9	Versicolor
4.9	4.5	Setosa
9.7	4.3	Versicolor
7.6	6.2	Setosa
9.6	7.0	Virginica
10.0	3.5	Versicolor
6.5	5.3	Versicolor
8.4	5.8	Virginica
7.6	5.0	Virginica
10.0	7.9	Versicolor
4.8	5.5	Setosa
7.3	4.1	Setosa
6.2	4.3	Setosa
9.4	4.9	Setosa
6.3	4.2	Versicolor
8.0	7.5	Virginica
6.2	6.4	Setosa
8.9	5.2	Virginica
8.2	5.6	Setosa
4.6	4.1	Setosa
8.6	7.5	Versicolor
8.9	6.8	Virginica
8.1	7.3	Setosa
6.9	7.6	Virginica
10.8	3.8	Virginica
5.9	6.2	Setosa
6.8	4.0	Setosa
6.9	6.7	Versicolor
7.7	5.0	Virginica
10.6	4.9	Versicolor
10.2	4.9	Versicolor
8.2	6.7	Setosa
9.1	5.2	Versicolor
10.2	5.5	Virginica
7.8	4.9	Setosa
8.4	4.0	Setosa
10.2	6.6	Virginica
7.9	6.9	Setosa
5.4	5.4	Setosa
8.7	7.3	Virginica
6.2	4.8	Versicolor
7.9	6.7	Virginica
9.5	5.5	Setosa
5.5	3.4	Versicolor
10.8	7.4	Virginica
8.1	3.8	Virginica
8.3	6.0	Setosa
5.1	6.0	Versicolor
8.3	3.3	Virginica
7.9	6.1	Setosa
11.0	4.5	Virginica
6.6	3.3	Versicolor
8.5	6.7	Versicolor
10.0	4.3	Versicolor
8.8	5.5	Virginica
7.4	6.7	Setosa
4.8	6.9	Setosa
6.1	7.0	Setosa
5.9	6.6	Setosa
9.4	3.0	Versicolor
8.5	5.1	Setosa
8.2	5.3	Virginica
8.5	7.3	Setosa
9.6	4.3	Setosa
8.1	4.9	Versicolor
7.8	3.2	Virginica
4.6	5.1	Setosa
10.5	5.2	Virginica
7.8	3.7	Versicolor
12.2	4.3	Virginica
5.7	3.2	Setosa
7.1	7.4	Setosa
10.4	7.7	Versicolor
8.9	7.4	Versicolor
6.1	5.8	Versicolor
5.7	5.5	Setosa
7.7	7.5	Versicolor
11.6	5.5	Virginica
11.1	3.4	Versicolor
8.5	5.5	Setosa
6.7	4.6	Virginica
10.3	5.4	Virginica
7.7	6.4	Virginica
6.1	3.5	Versicolor
7.8	4.7	Virginica
6.5	4.5	Setosa
