sepal.width	variety
7.8	Setosa
5.3	Versicolor
3.7	Virginica
3.5	Setosa
4.5	Virginica
3.5	Versicolor
5.8	Virginica
5.6	Virginica
7.4	Setosa
4.3	Virginica
5.2	Versicolor
3.0	Virginica
3.0	Setosa
7.8	Virginica
6.7	Setosa
4.9	Versicolor
5.1	Versicolor
2.5	Virginica
4.5	Virginica
3.0	Virginica
7.4	Setosa
4.0	Setosa
6.1	Virginica
4.9	Setosa
5.0	Versicolor
7.7	Setosa
2.4	Versicolor
3.0	Virginica
3.1	Setosa
8.3	Setosa
6.0	Versicolor
5.0	Versicolor
6.7	Setosa
3.8	Virginica
6.3	Setosa
6.5	Versicolor
3.0	Versicolor
4.4	Versicolor
5.6	Versicolor
7.0	Versicolor
6.6	Setosa
7.6	Virginica
6.2	Virginica
5.0	Virginica
5.3	Versicolor
4.0	Virginica
4.1	Virginica
4.5	Virginica
3.9	Setosa
3.9	Versicolor
5.0	Setosa
5.1	Virginica
3.0	Versicolor
7.5	Setosa
3.3	Versicolor
7.3	Setosa
5.7	Virginica
4.2	Virginica
4.1	Virginica
5.8	Versicolor
3.3	Virginica
4.4	Virginica
5.8	Virginica
6.3	Setosa
3.5	Versicolor
5.0	Setosa
5.8	Versicolor
6.8	Virginica
3.2	Virginica
5.2	Setosa
3.7	Setosa
4.8	Setosa
5.4	Setosa
5.6	Setosa
3.7	Versicolor
6.9	Versicolor
7.0	Setosa
4.2	Versicolor
5.0	Virginica
3.8	Virginica
6.3	Setosa
7.6	Setosa
6.3	Versicolor
7.1	Versicolor
6.6	Setosa
6.0	Setosa
4.0	Virginica
6.5	Virginica
6.5	Setosa
6.9	Versicolor
4.7	Virginica
5.2	Virginica
7.8	Virginica
5.3	Versicolor
3.4	Versicolor
7.2	Virginica
7.2	Versicolor
5.9	Versicolor
3.2	Virginica
4.4	Setosa
2.8	Virginica
5.2	Virginica
4.3	Virginica
5.0	Virginica
5.7	Setosa
