petal.length	variety
4.7	Versicolor
8.2	Virginica
9.6	Virginica
5.5	Versicolor
5.6	Versicolor
8.8	Virginica
5.2	Virginica
2.4	Setosa
6.5	Virginica
7.0	Versicolor
2.7	Setosa
9.0	Virginica
3.4	Setosa
6.9	Virginica
4.8	Setosa
5.8	Versicolor
4.2	Setosa
8.4	Versicolor
9.0	Virginica
3.6	Setosa
6.0	Setosa
7.0	Versicolor
2.4	Setosa
6.7	Versicolor
9.1	Versicolor
5.7	Virginica
9.1	Versicolor
4.1	Versicolor
8.1	Versicolor
7.6	Virginica
8.2	Virginica
5.8	Virginica
7.5	Virginica
1.6	Setosa
6.7	Virginica
6.5	Versicolor
7.0	Versicolor
4.7	Versicolor
7.7	Virginica
6.9	Virginica
3.6	Setosa
8.0	Virginica
5.9	Versicolor
6.0	Setosa
5.0	Versicolor
7.2	Versicolor
6.1	Versicolor
1.4	Setosa
4.9	Setosa
1.4	Setosa
1.5	Setosa
5.8	Setosa
3.9	Setosa
8.8	Versicolor
4.8	Virginica
7.0	Versicolor
6.3	Versicolor
9.0	Virginica
5.8	Setosa
8.6	Virginica
6.4	Setosa
5.0	Setosa
8.4	Virginica
1.5	Setosa
4.3	Versicolor
7.6	Virginica
7.1	Virginica
3.7	Setosa
4.5	Versicolor
5.4	Virginica
3.1	Setosa
8.7	Versicolor
6.1	Virginica
2.0	Setosa
2.0	Setosa
7.9	Versicolor
5.2	Setosa
5.8	Versicolor
8.8	Versicolor
8.5	Versicolor
7.3	Virginica
5.5	Versicolor
4.7	Versicolor
6.5	Virginica
7.3	Versicolor
5.6	Setosa
6.1	Virginica
3.8	Setosa
3.9	Setosa
8.0	Versicolor
9.3	Virginica
2.5	Setosa
6.9	Virginica
8.7	Versicolor
5.4	Setosa
2.9	Setosa
6.6	Virginica
6.5	Versicolor
10.7	Virginica
5.6	Virginica
4.7	Versicolor
6.1	Setosa
7.6	Virginica
7.2	Versicolor
4.7	Setosa
