sepal.width	variety
4.7	Virginica
2.5	Versicolor
6.5	Virginica
7.8	Setosa
5.4	Versicolor
3.0	Virginica
3.3	Versicolor
5.7	Virginica
4.9	Versicolor
4.7	Virginica
6.3	Virginica
5.4	Setosa
7.3	Virginica
4.4	Versicolor
8.3	Virginica
6.4	Virginica
4.0	Virginica
7.2	Versicolor
3.8	Virginica
6.9	Versicolor
3.7	Virginica
3.4	Setosa
6.3	Setosa
6.0	Versicolor
4.1	Versicolor
4.4	Setosa
3.0	Setosa
7.9	Setosa
8.3	Setosa
5.3	Versicolor
4.1	Setosa
4.1	Versicolor
4.9	Setosa
5.7	Setosa
5.9	Setosa
5.1	Setosa
7.3	Virginica
6.5	Versicolor
6.8	Setosa
5.4	Setosa
3.0	Virginica
5.1	Setosa
3.5	Virginica
5.0	Versicolor
3.1	Virginica
4.2	Versicolor
4.0	Setosa
7.5	Setosa
5.7	Versicolor
4.1	Setosa
4.4	Versicolor
7.5	Setosa
4.1	Setosa
6.1	Versicolor
6.0	Virginica
7.4	Virginica
3.7	Setosa
4.5	Versicolor
6.6	Virginica
4.1	Setosa
3.8	Versicolor
3.7	Virginica
7.2	Setosa
6.9	Setosa
6.0	Virginica
3.0	Virginica
5.7	Virginica
6.0	Virginica
6.5	Virginica
8.0	Setosa
7.5	Setosa
3.5	Versicolor
6.2	Versicolor
6.8	Virginica
4.1	Versicolor
3.3	Virginica
3.1	Versicolor
4.3	Versicolor
7.0	Versicolor
4.1	Virginica
7.0	Setosa
3.3	Virginica
4.9	Versicolor
6.6	Virginica
8.0	Setosa
8.1	Setosa
5.0	Setosa
5.3	Versicolor
4.9	Virginica
6.5	Virginica
4.7	Setosa
4.6	Versicolor
6.7	Virginica
6.3	Versicolor
3.9	Setosa
3.6	Setosa
7.5	Virginica
4.7	Setosa
3.6	Virginica
6.5	Versicolor
5.3	Setosa
6.3	Virginica
6.3	Virginica
2.7	Versicolor
7.5	Setosa
