sepal.length	sepal.width	variety
9.7	7.3	Setosa
5.6	8.1	Setosa
8.4	5.1	Virginica
10.2	4.3	Versicolor
7.0	4.3	Setosa
5.8	6.2	Virginica
8.1	3.5	Setosa
7.4	7.7	Versicolor
4.9	4.4	Versicolor
6.8	4.3	Virginica
10.5	2.7	Versicolor
6.0	4.4	Versicolor
8.5	8.0	Setosa
7.4	7.6	Setosa
10.1	5.9	Versicolor
10.1	3.0	Versicolor
9.9	3.8	Virginica
12.1	5.0	Virginica
8.4	5.1	Versicolor
7.7	4.6	Versicolor
6.2	3.7	Versicolor
7.5	3.0	Versicolor
8.8	5.4	Virginica
8.8	4.2	Setosa
5.5	6.7	Setosa
7.2	5.1	Versicolor
8.3	4.5	Versicolor
9.3	6.9	Virginica
10.1	3.8	Versicolor
9.1	7.4	Setosa
6.9	7.7	Setosa
9.7	4.5	Versicolor
6.0	4.8	Versicolor
6.6	4.3	Versicolor
7.9	6.7	Versicolor
7.9	5.1	Virginica
9.5	6.7	Versicolor
8.9	6.5	Virginica
8.0	5.7	Virginica
8.4	7.9	Setosa
8.5	5.0	Setosa
10.9	7.7	Virginica
11.2	7.2	Virginica
7.1	3.7	Setosa
10.7	5.3	Virginica
7.4	4.9	Setosa
10.2	7.3	Virginica
7.1	6.5	Virginica
6.0	4.2	Setosa
8.1	3.5	Setosa
8.1	5.4	Setosa
7.6	5.1	Virginica
9.4	5.0	Versicolor
4.8	7.4	Setosa
6.4	3.0	Virginica
9.8	3.2	Virginica
7.0	6.5	Setosa
7.4	6.1	Setosa
7.6	5.0	Versicolor
7.0	6.0	Versicolor
7.5	6.5	Setosa
8.8	5.0	Setosa
10.4	7.3	Virginica
8.5	7.0	Virginica
9.3	4.3	Versicolor
11.2	7.3	Virginica
8.7	5.2	Setosa
8.4	6.1	Setosa
9.2	4.5	Setosa
7.3	4.2	Versicolor
11.2	5.6	Virginica
9.2	6.6	Versicolor
9.9	6.0	Versicolor
10.2	3.0	Virginica
8.0	4.3	Versicolor
6.3	6.2	Virginica
5.3	6.0	Setosa
7.3	5.9	Virginica
8.9	8.2	Setosa
8.6	6.8	Setosa
9.8	5.7	Virginica
9.5	4.0	Virginica
7.4	7.4	Versicolor
9.2	7.0	Versicolor
7.5	2.3	Setosa
7.0	4.8	Versicolor
6.8	6.0	Virginica
7.4	6.9	Setosa
11.2	5.5	Virginica
5.7	2.8	Versicolor
10.1	4.5	Virginica
7.6	5.9	Versicolor
7.8	7.0	Setosa
8.3	6.3	Versicolor
11.4	4.6	Virginica
8.5	6.2	Virginica
8.8	5.6	Setosa
6.4	6.0	Setosa
5.8	7.5	Setosa
6.8	7.3	Virginica
9.7	6.0	Virginica
7.9	6.3	Virginica
8.5	5.6	Setosa
8.8	4.7	Versicolor
7.2	7.0	Virginica
