sepal.length	sepal.width	variety
9.4	3.9	Setosa
7.1	3.7	Setosa
6.1	5.8	Setosa
6.7	7.4	Setosa
9.7	4.3	Virginica
10.3	4.0	Setosa
6.6	6.9	Versicolor
6.9	3.0	Virginica
7.6	4.5	Versicolor
10.0	2.8	Versicolor
8.6	7.0	Versicolor
8.0	7.8	Setosa
11.2	7.3	Virginica
11.3	3.0	Virginica
8.9	7.3	Virginica
7.3	4.8	Versicolor
7.5	7.6	Setosa
8.9	3.1	Versicolor
9.5	3.2	Versicolor
8.9	5.4	Setosa
9.6	3.4	Setosa
6.4	4.0	Versicolor
9.1	6.5	Virginica
8.8	5.9	Setosa
8.7	5.2	Versicolor
7.0	2.7	Versicolor
5.4	3.1	Setosa
6.9	4.1	Setosa
4.6	4.2	Setosa
7.3	2.7	Versicolor
5.7	7.4	Setosa
7.9	7.2	Setosa
7.7	5.1	Virginica
7.2	7.0	Versicolor
8.0	5.0	Setosa
10.7	6.8	Virginica
11.8	7.4	Virginica
7.6	6.9	Versicolor
7.9	3.4	Versicolor
8.3	4.7	Virginica
7.3	5.8	Virginica
9.4	7.2	Setosa
8.1	4.4	Versicolor
10.7	6.0	Virginica
8.7	7.1	Virginica
8.1	7.0	Versicolor
8.9	6.2	Virginica
9.1	4.5	Virginica
8.7	5.8	Versicolor
6.1	5.8	Virginica
6.7	6.7	Versicolor
10.2	5.3	Versicolor
6.9	4.6	Virginica
6.7	6.1	Setosa
9.0	4.6	Versicolor
7.1	6.5	Versicolor
7.3	5.0	Setosa
5.8	5.6	Versicolor
7.3	8.2	Setosa
5.0	6.0	Versicolor
6.5	7.0	Setosa
6.8	6.2	Virginica
8.5	7.3	Versicolor
8.4	7.1	Setosa
6.8	6.3	Virginica
9.0	3.9	Versicolor
11.2	3.3	Virginica
8.9	5.3	Virginica
7.6	4.1	Setosa
7.1	6.5	Virginica
9.8	2.5	Virginica
9.0	4.0	Virginica
6.0	3.8	Setosa
8.7	6.7	Virginica
6.9	6.9	Setosa
10.6	5.3	Versicolor
5.4	4.9	Versicolor
9.8	6.7	Virginica
9.3	6.5	Versicolor
7.1	5.8	Setosa
6.5	4.5	Virginica
9.5	5.4	Versicolor
5.6	5.5	Setosa
8.9	6.7	Versicolor
6.8	6.6	Setosa
5.0	4.8	Versicolor
10.5	3.0	Virginica
7.9	3.9	Setosa
5.0	6.9	Setosa
8.2	8.0	Setosa
8.0	3.4	Versicolor
5.5	7.9	Setosa
10.9	6.8	Virginica
9.1	4.0	Setosa
5.1	3.3	Setosa
8.5	5.2	Setosa
9.7	5.0	Versicolor
8.0	6.7	Virginica
5.4	7.5	Versicolor
5.0	6.5	Setosa
8.8	6.9	Virginica
6.0	6.7	Virginica
5.6	7.4	Setosa
9.6	3.0	Versicolor
8.2	4.5	Virginica
