sepal.length	sepal.width	petal.length	petal.width	variety
5.8	6.8	5.6	4.4	Virginica
8.4	5.0	7.5	4.0	Versicolor
8.5	8.7	2.9	2.2	Setosa
6.7	5.3	6.7	6.0	Virginica
5.3	4.4	1.9	3.7	Setosa
7.9	5.2	9.3	4.3	Versicolor
7.5	7.5	3.1	2.2	Setosa
5.1	5.5	2.4	1.3	Setosa
7.2	3.1	6.4	1.9	Versicolor
8.2	6.3	8.2	5.0	Virginica
8.6	5.0	5.5	3.0	Versicolor
10.7	8.1	9.1	3.5	Virginica
8.6	5.0	7.1	5.9	Versicolor
8.4	7.9	1.8	2.9	Setosa
8.3	5.5	4.1	2.6	Setosa
6.7	5.5	6.3	1.8	Virginica
7.7	5.1	8.1	4.9	Virginica
10.3	3.7	10.4	3.3	Virginica
8.8	5.9	1.6	4.2	Setosa
6.0	2.8	5.8	0.3	Setosa
7.0	5.4	5.5	0.2	Setosa
7.2	6.3	8.3	2.8	Virginica
9.4	5.0	9.6	5.3	Virginica
5.4	8.4	3.2	0.9	Setosa
6.4	6.2	4.5	0.7	Setosa
6.5	6.0	5.5	3.3	Virginica
9.5	8.0	2.6	5.1	Setosa
5.7	7.9	1.5	2.4	Setosa
7.9	4.1	9.5	2.3	Virginica
5.0	7.6	4.9	1.7	Setosa
10.2	4.5	7.0	6.0	Virginica
8.7	5.0	9.6	2.8	Virginica
8.7	3.8	4.5	2.8	Versicolor
6.6	4.8	2.9	0.4	Setosa
10.9	4.2	6.7	6.3	Virginica
9.8	7.3	7.8	5.9	Versicolor
7.1	5.5	8.9	6.3	Virginica
6.0	3.1	4.9	4.7	Versicolor
6.1	7.5	4.9	0.2	Setosa
10.2	8.3	6.7	4.7	Virginica
11.2	4.5	9.7	4.8	Virginica
10.4	3.1	8.4	1.5	Versicolor
8.5	3.5	7.3	4.7	Virginica
7.2	6.4	6.3	5.3	Versicolor
7.0	4.9	5.0	6.0	Versicolor
7.0	3.7	3.7	3.2	Setosa
7.7	5.2	4.4	3.9	Versicolor
9.2	5.7	7.5	5.5	Versicolor
5.6	4.9	4.1	3.3	Versicolor
8.8	4.8	7.7	3.1	Versicolor
8.8	6.4	6.6	5.3	Virginica
5.0	5.0	4.0	2.0	Versicolor
5.7	3.9	5.9	2.7	Setosa
6.5	5.0	4.8	0.7	Setosa
8.3	7.5	8.0	4.1	Virginica
8.0	4.4	6.3	3.6	Versicolor
8.3	7.3	9.5	6.0	Virginica
9.2	3.6	6.0	3.5	Versicolor
7.4	7.5	4.3	1.7	Setosa
9.3	2.7	5.9	4.8	Virginica
10.0	5.0	7.0	1.3	Versicolor
10.8	6.9	9.1	5.4	Virginica
8.6	3.8	3.0	0.3	Setosa
8.8	3.7	6.6	3.0	Versicolor
6.5	5.2	5.0	2.5	Virginica
7.2	7.2	6.5	5.3	Virginica
6.1	7.0	8.4	5.1	Versicolor
5.4	5.5	3.9	3.2	Setosa
7.5	4.2	5.1	5.0	Virginica
5.6	7.5	5.6	4.8	Versicolor
9.0	5.0	5.3	3.3	Virginica
8.2	5.3	4.1	2.8	Versicolor
8.7	8.0	4.0	0.7	Setosa
8.1	3.4	5.4	0.8	Setosa
9.7	2.9	7.7	3.8	Versicolor
9.1	5.8	8.7	1.7	Versicolor
10.9	3.3	7.1	2.1	Virginica
5.8	5.7	5.1	2.4	Virginica
5.9	6.4	4.7	0.2	Setosa
5.4	5.9	3.8	4.0	Versicolor
11.2	5.1	7.2	4.0	Versicolor
10.3	4.5	7.0	4.4	Virginica
9.3	4.5	8.4	4.0	Versicolor
7.1	6.5	6.4	3.9	Versicolor
10.0	6.9	9.0	3.6	Versicolor
8.9	7.4	7.3	3.3	Versicolor
5.4	5.6	2.5	0.2	Setosa
9.5	6.4	5.2	5.5	Versicolor
10.3	6.1	4.5	5.7	Versicolor
9.2	4.0	5.0	3.7	Versicolor
6.9	5.2	9.8	6.3	Virginica
9.9	6.3	6.6	2.4	Virginica
11.0	6.0	6.7	2.5	Virginica
9.1	3.9	6.1	3.8	Versicolor
8.3	3.2	5.9	2.7	Versicolor
8.1	6.1	5.0	1.2	Setosa
9.0	7.2	6.2	5.9	Versicolor
8.6	3.0	7.6	4.6	Virginica
6.5	2.8	7.6	3.0	Versicolor
10.3	5.8	6.1	3.5	Virginica
9.2	8.6	4.5	0.1	Setosa
9.1	6.4	8.7	1.4	Versicolor
4.4	4.7	1.3	3.7	Setosa
10.3	6.8	7.4	2.8	Versicolor
10.6	6.0	9.4	6.1	Virginica
