sepal.length	variety
7.3	Setosa
9.1	Versicolor
10.3	Setosa
6.6	Setosa
7.1	Setosa
7.7	Virginica
9.8	Setosa
5.9	Setosa
10.3	Virginica
9.7	Versicolor
5.6	Setosa
7.0	Versicolor
9.0	Versicolor
9.0	Setosa
7.4	Setosa
8.9	Virginica
7.2	Virginica
10.0	Virginica
9.3	Setosa
9.2	Virginica
8.0	Versicolor
6.1	Setosa
7.9	Virginica
6.8	Virginica
7.4	Virginica
8.4	Virginica
10.0	Virginica
9.1	Virginica
9.5	Setosa
9.3	Virginica
6.6	Virginica
7.0	Versicolor
11.0	Versicolor
8.1	Setosa
7.4	Virginica
8.0	Setosa
5.8	Versicolor
4.9	Setosa
8.9	Versicolor
5.5	Versicolor
7.6	Versicolor
7.8	Setosa
10.7	Versicolor
9.7	Versicolor
7.7	Versicolor
8.4	Setosa
11.7	Virginica
6.7	Versicolor
8.3	Virginica
6.7	Versicolor
6.5	Virginica
5.4	Setosa
7.6	Virginica
9.1	Versicolor
7.5	Versicolor
10.0	Versicolor
6.5	Setosa
7.3	Versicolor
9.2	Virginica
10.4	Virginica
12.2	Virginica
6.5	Virginica
7.4	Setosa
6.8	Versicolor
6.7	Versicolor
8.9	Versicolor
6.0	Setosa
5.8	Setosa
9.2	Setosa
9.7	Virginica
9.6	Versicolor
5.9	Setosa
10.4	Versicolor
10.0	Versicolor
10.2	Setosa
8.2	Virginica
6.8	Versicolor
7.2	Virginica
10.0	Virginica
5.9	Setosa
8.1	Setosa
7.7	Versicolor
9.1	Setosa
5.5	Setosa
10.6	Versicolor
10.2	Virginica
7.1	Versicolor
8.9	Virginica
5.5	Setosa
8.6	Virginica
10.3	Virginica
6.3	Virginica
8.8	Virginica
11.1	Virginica
11.7	Virginica
9.4	Versicolor
8.1	Versicolor
10.3	Virginica
8.9	Virginica
7.1	Setosa
8.8	Versicolor
7.4	Versicolor
8.5	Versicolor
6.7	Setosa
9.5	Setosa
