petal.length	petal.width	variety
3.4	3.3	Setosa
1.6	2.7	Setosa
5.4	4.2	Setosa
5.8	4.3	Versicolor
9.3	3.3	Versicolor
9.8	2.3	Virginica
4.5	5.0	Versicolor
8.0	6.2	Versicolor
6.7	4.0	Virginica
7.1	6.5	Virginica
2.9	1.7	Setosa
5.2	4.5	Versicolor
8.5	3.3	Virginica
4.4	2.2	Versicolor
8.5	2.8	Versicolor
3.0	3.1	Setosa
9.6	2.3	Virginica
8.6	5.8	Virginica
4.9	4.1	Setosa
2.6	0.7	Setosa
9.6	1.9	Virginica
7.4	4.0	Virginica
8.7	2.9	Versicolor
4.3	5.0	Versicolor
4.3	3.5	Versicolor
2.4	2.7	Setosa
8.4	4.5	Virginica
7.1	5.5	Versicolor
4.7	1.7	Setosa
5.8	3.8	Setosa
2.8	3.7	Setosa
6.1	2.4	Virginica
6.3	3.9	Virginica
2.8	4.4	Setosa
2.5	1.8	Setosa
7.0	2.3	Virginica
5.4	1.7	Setosa
5.4	6.6	Virginica
4.3	3.1	Versicolor
8.5	5.6	Virginica
2.9	0.3	Setosa
5.3	1.2	Setosa
5.9	4.8	Virginica
4.5	5.0	Versicolor
8.2	4.5	Versicolor
5.9	1.3	Versicolor
4.8	1.2	Setosa
2.1	2.2	Setosa
3.0	3.7	Setosa
8.1	2.9	Virginica
1.5	3.2	Setosa
3.6	2.6	Setosa
9.1	2.1	Virginica
8.0	2.6	Versicolor
5.1	0.7	Setosa
7.2	1.2	Versicolor
8.3	4.9	Versicolor
6.8	5.8	Virginica
7.2	6.8	Virginica
4.5	0.9	Setosa
7.2	3.4	Versicolor
7.2	5.3	Versicolor
8.1	2.7	Virginica
3.4	0.7	Setosa
1.8	1.2	Setosa
4.1	2.3	Versicolor
8.5	2.0	Versicolor
6.1	2.3	Versicolor
6.4	3.2	Versicolor
2.4	3.2	Setosa
2.7	3.9	Setosa
6.0	0.1	Setosa
5.3	4.3	Versicolor
2.4	4.9	Setosa
8.1	2.6	Virginica
9.3	5.8	Virginica
4.0	1.2	Setosa
7.5	4.4	Virginica
5.3	4.8	Setosa
5.4	1.6	Versicolor
2.7	4.7	Setosa
6.0	2.7	Setosa
9.8	4.7	Virginica
8.3	4.6	Virginica
8.3	4.8	Virginica
3.6	3.4	Setosa
4.9	5.0	Versicolor
2.5	3.4	Setosa
6.1	4.8	Virginica
6.4	6.1	Virginica
8.2	3.3	Virginica
3.5	3.4	Setosa
6.5	2.8	Versicolor
5.2	5.8	Versicolor
9.7	6.1	Virginica
4.6	4.6	Setosa
5.9	3.8	Virginica
6.7	4.1	Versicolor
8.1	6.4	Virginica
7.9	1.4	Versicolor
6.6	2.9	Virginica
2.7	3.5	Setosa
4.4	2.2	Setosa
6.0	5.0	Versicolor
2.4	1.7	Setosa
