sepal.width	petal.length	variety
3.1	6.0	Versicolor
6.5	9.5	Virginica
4.8	7.1	Virginica
4.2	5.4	Versicolor
3.4	3.8	Versicolor
3.1	8.9	Versicolor
6.0	9.9	Virginica
2.3	6.3	Versicolor
5.0	2.7	Setosa
3.1	6.9	Virginica
3.5	1.6	Setosa
3.1	5.4	Virginica
3.5	5.0	Versicolor
5.2	7.5	Versicolor
2.8	8.4	Virginica
5.0	4.2	Versicolor
7.2	4.2	Versicolor
5.0	9.5	Virginica
5.5	4.6	Setosa
6.5	7.6	Virginica
6.2	4.5	Setosa
6.4	4.8	Versicolor
4.1	4.0	Setosa
5.3	9.2	Virginica
6.2	9.0	Versicolor
7.0	9.2	Virginica
6.8	1.8	Setosa
7.4	10.1	Virginica
5.7	4.9	Versicolor
7.3	5.7	Virginica
6.8	6.3	Versicolor
2.6	6.0	Versicolor
4.8	4.5	Versicolor
6.9	5.6	Setosa
5.4	9.6	Virginica
6.3	8.5	Versicolor
4.2	9.4	Virginica
7.8	2.7	Setosa
7.4	2.6	Setosa
7.3	6.3	Virginica
4.8	5.1	Versicolor
7.0	5.9	Versicolor
5.4	7.8	Versicolor
7.0	8.8	Virginica
6.4	8.9	Virginica
3.2	2.1	Setosa
5.7	3.0	Setosa
6.7	6.1	Virginica
5.9	6.6	Versicolor
8.3	10.4	Virginica
5.5	5.8	Virginica
5.0	5.3	Setosa
7.2	9.5	Virginica
5.4	7.7	Versicolor
7.3	6.5	Virginica
3.7	9.8	Virginica
5.0	9.0	Virginica
6.9	2.4	Setosa
7.8	3.9	Setosa
3.7	7.7	Virginica
4.7	3.5	Setosa
3.7	7.4	Virginica
7.2	4.8	Setosa
5.2	5.7	Versicolor
2.8	8.6	Virginica
3.0	3.9	Setosa
5.8	5.2	Setosa
7.0	6.2	Virginica
4.0	7.9	Versicolor
3.3	9.2	Versicolor
7.5	1.9	Setosa
3.5	6.1	Versicolor
3.9	3.2	Setosa
3.2	6.6	Versicolor
7.3	11.2	Virginica
6.1	8.1	Virginica
3.3	7.5	Versicolor
7.4	4.4	Setosa
6.0	4.4	Setosa
5.1	2.0	Setosa
4.9	10.8	Virginica
5.4	6.0	Versicolor
2.4	5.2	Versicolor
6.4	5.0	Setosa
4.9	2.4	Setosa
7.5	4.9	Setosa
7.4	2.8	Setosa
6.3	9.2	Versicolor
5.8	3.9	Setosa
5.3	5.0	Setosa
4.3	8.7	Virginica
5.1	4.7	Versicolor
4.3	7.6	Virginica
4.9	4.7	Versicolor
6.8	4.4	Versicolor
4.0	8.0	Versicolor
3.4	2.9	Setosa
4.6	4.9	Versicolor
3.9	5.0	Setosa
7.2	7.0	Versicolor
3.2	4.4	Setosa
2.8	6.6	Virginica
7.0	4.4	Setosa
5.6	1.6	Setosa
7.6	7.6	Virginica
