sepal.width	variety
5.5	Virginica
6.8	Setosa
6.9	Setosa
5.2	Setosa
5.9	Setosa
7.4	Virginica
3.7	Setosa
3.2	Virginica
3.5	Virginica
3.5	Setosa
7.3	Versicolor
5.2	Virginica
8.3	Virginica
7.8	Virginica
5.3	Versicolor
4.3	Virginica
4.9	Versicolor
4.7	Setosa
6.2	Versicolor
4.0	Virginica
3.8	Versicolor
4.6	Setosa
3.9	Virginica
6.9	Versicolor
3.0	Setosa
5.9	Versicolor
6.2	Virginica
5.8	Setosa
3.2	Virginica
7.8	Setosa
4.4	Setosa
6.0	Versicolor
5.3	Setosa
4.9	Versicolor
4.7	Virginica
4.2	Virginica
4.4	Setosa
3.5	Virginica
5.3	Versicolor
3.8	Versicolor
7.3	Virginica
4.9	Virginica
4.2	Setosa
3.4	Virginica
3.3	Setosa
2.9	Versicolor
7.8	Setosa
5.2	Versicolor
5.1	Setosa
3.1	Virginica
3.2	Versicolor
4.7	Setosa
5.9	Setosa
6.0	Setosa
3.6	Virginica
4.5	Versicolor
4.1	Versicolor
6.3	Versicolor
3.5	Versicolor
6.1	Versicolor
4.5	Virginica
6.8	Virginica
4.1	Versicolor
3.2	Virginica
3.7	Virginica
5.5	Virginica
4.6	Versicolor
3.4	Setosa
3.6	Setosa
2.5	Versicolor
6.4	Setosa
7.4	Versicolor
8.2	Setosa
6.7	Versicolor
5.8	Setosa
6.2	Versicolor
4.5	Virginica
4.5	Versicolor
3.6	Versicolor
6.4	Versicolor
4.0	Virginica
4.8	Virginica
3.9	Versicolor
6.0	Setosa
3.3	Virginica
4.7	Virginica
6.0	Versicolor
5.0	Setosa
3.0	Virginica
6.3	Versicolor
7.7	Setosa
6.6	Virginica
7.6	Virginica
4.0	Versicolor
6.5	Virginica
4.1	Virginica
7.2	Versicolor
8.0	Setosa
6.5	Virginica
3.7	Versicolor
6.1	Setosa
3.5	Setosa
3.5	Setosa
7.3	Virginica
2.5	Versicolor
