petal.width	variety
4.5	Virginica
1.5	Versicolor
3.3	Versicolor
4.1	Setosa
2.0	Versicolor
3.7	Setosa
1.7	Setosa
1.7	Versicolor
3.9	Setosa
4.6	Virginica
6.3	Virginica
3.9	Versicolor
5.0	Versicolor
2.3	Setosa
5.3	Virginica
6.4	Virginica
2.9	Versicolor
5.1	Versicolor
5.0	Versicolor
4.8	Setosa
2.0	Versicolor
4.6	Versicolor
2.9	Setosa
2.9	Virginica
5.8	Versicolor
4.9	Versicolor
3.1	Setosa
2.2	Setosa
5.0	Virginica
5.8	Virginica
6.1	Virginica
6.1	Virginica
3.7	Setosa
2.9	Versicolor
3.8	Setosa
4.7	Setosa
5.5	Versicolor
1.5	Versicolor
2.8	Virginica
3.5	Versicolor
3.1	Virginica
0.2	Setosa
4.6	Setosa
5.0	Virginica
5.9	Versicolor
1.8	Versicolor
2.2	Versicolor
4.8	Versicolor
1.2	Versicolor
3.2	Setosa
5.3	Versicolor
4.0	Setosa
2.1	Versicolor
1.7	Setosa
2.4	Virginica
1.2	Setosa
0.3	Setosa
2.4	Virginica
4.6	Virginica
5.0	Virginica
1.2	Setosa
2.2	Versicolor
4.8	Virginica
0.7	Setosa
5.0	Versicolor
3.8	Virginica
4.4	Virginica
6.1	Virginica
2.8	Setosa
4.8	Setosa
2.5	Virginica
1.8	Virginica
4.2	Virginica
2.8	Versicolor
0.2	Setosa
0.8	Setosa
2.3	Versicolor
4.3	Virginica
4.8	Virginica
1.8	Versicolor
5.2	Virginica
0.7	Setosa
3.1	Versicolor
5.0	Virginica
4.3	Virginica
2.8	Versicolor
4.7	Virginica
6.3	Virginica
2.2	Setosa
1.2	Setosa
3.2	Setosa
4.8	Virginica
1.9	Setosa
3.0	Virginica
3.0	Versicolor
5.0	Versicolor
0.2	Setosa
6.0	Virginica
1.9	Virginica
4.2	Setosa
2.7	Setosa
0.7	Setosa
5.4	Virginica
2.6	Versicolor
4.1	Setosa
