petal.length	petal.width	variety
9.0	6.3	Virginica
1.7	3.7	Setosa
5.1	6.4	Virginica
2.0	3.9	Setosa
5.1	5.8	Versicolor
6.1	3.7	Virginica
4.3	2.7	Setosa
1.9	0.7	Setosa
4.8	2.8	Virginica
8.5	2.6	Versicolor
7.6	6.4	Virginica
5.2	2.2	Setosa
5.7	4.7	Setosa
5.7	5.6	Virginica
6.5	5.6	Virginica
3.6	4.6	Setosa
7.0	4.5	Versicolor
6.0	4.7	Setosa
4.8	4.5	Versicolor
6.7	3.0	Virginica
2.4	0.7	Setosa
8.7	2.3	Virginica
5.4	3.5	Virginica
6.0	4.0	Virginica
1.4	3.8	Setosa
7.5	2.0	Versicolor
7.2	2.4	Versicolor
6.2	4.0	Versicolor
5.9	4.3	Setosa
9.1	5.0	Virginica
6.6	3.4	Versicolor
7.9	5.3	Versicolor
5.7	3.4	Setosa
6.0	1.8	Virginica
8.7	4.8	Virginica
8.6	2.1	Virginica
5.4	2.9	Setosa
6.0	0.7	Setosa
7.4	2.1	Versicolor
7.1	6.3	Virginica
8.6	6.4	Virginica
9.0	3.0	Versicolor
6.2	1.3	Setosa
5.9	4.7	Versicolor
10.1	3.9	Virginica
4.4	2.7	Setosa
9.3	2.3	Virginica
5.3	4.2	Setosa
2.3	2.9	Setosa
5.1	2.6	Setosa
6.4	1.7	Setosa
3.9	1.7	Setosa
8.7	1.2	Versicolor
2.9	4.2	Setosa
8.2	5.4	Versicolor
7.1	4.5	Versicolor
7.5	3.6	Versicolor
8.0	4.3	Virginica
4.4	0.7	Setosa
9.4	2.8	Virginica
4.5	3.0	Versicolor
10.2	2.7	Virginica
5.4	4.7	Versicolor
7.2	4.3	Versicolor
7.9	5.0	Virginica
2.0	1.1	Setosa
4.8	5.8	Versicolor
5.5	3.2	Versicolor
5.0	2.2	Virginica
6.7	3.5	Versicolor
4.3	4.5	Versicolor
8.1	6.1	Versicolor
7.0	3.9	Virginica
5.5	5.8	Versicolor
4.5	3.0	Versicolor
7.8	2.8	Virginica
5.1	4.3	Virginica
5.4	3.2	Setosa
7.0	5.5	Versicolor
7.6	3.8	Versicolor
7.7	5.5	Virginica
2.1	3.7	Setosa
6.7	3.6	Versicolor
5.0	2.3	Versicolor
1.7	5.0	Setosa
8.6	4.3	Virginica
5.3	4.8	Virginica
6.0	0.4	Setosa
6.4	3.4	Versicolor
4.5	3.8	Versicolor
3.0	1.7	Setosa
5.1	4.2	Setosa
9.8	5.3	Virginica
4.9	0.8	Setosa
4.1	3.2	Setosa
6.7	4.5	Versicolor
7.6	5.9	Virginica
7.9	5.3	Virginica
10.1	5.4	Virginica
4.2	2.2	Versicolor
7.5	5.3	Versicolor
6.6	3.3	Versicolor
6.8	3.4	Virginica
8.1	4.9	Virginica
5.9	5.1	Virginica
