sepal.width	petal.length	petal.width	variety
4.1	5.9	6.1	Virginica
6.2	6.1	2.7	Setosa
3.7	7.5	6.0	Virginica
4.8	9.1	2.5	Versicolor
4.5	5.0	2.7	Virginica
8.3	5.5	4.8	Setosa
7.3	7.1	3.9	Virginica
7.5	9.7	4.3	Virginica
4.2	9.2	2.3	Virginica
7.4	5.5	0.7	Setosa
4.8	7.6	4.7	Virginica
2.9	7.1	2.8	Versicolor
6.1	10.1	1.9	Virginica
6.3	7.7	2.7	Versicolor
6.7	4.1	5.0	Versicolor
4.4	5.5	0.4	Setosa
7.1	6.0	2.2	Setosa
4.8	6.6	3.9	Virginica
7.0	8.5	2.8	Virginica
7.2	7.0	3.3	Virginica
7.3	5.4	4.5	Virginica
4.7	1.4	0.7	Setosa
6.5	4.3	4.7	Setosa
3.0	9.8	6.1	Virginica
8.1	3.5	0.1	Setosa
6.5	1.3	3.7	Setosa
3.7	4.9	1.2	Versicolor
3.0	2.4	1.7	Setosa
7.7	6.8	6.3	Virginica
7.7	5.4	0.7	Setosa
4.0	6.5	3.5	Versicolor
7.0	2.6	4.1	Setosa
6.3	7.0	4.0	Virginica
7.0	1.5	1.2	Setosa
2.8	7.6	2.8	Versicolor
6.1	3.9	3.6	Setosa
2.7	9.8	4.4	Virginica
6.7	4.2	3.3	Versicolor
6.0	5.5	3.5	Versicolor
5.5	6.9	3.9	Versicolor
7.6	7.9	6.0	Versicolor
5.5	1.7	3.7	Setosa
4.0	5.9	1.3	Setosa
5.7	5.1	3.6	Versicolor
5.5	7.3	3.2	Virginica
6.5	1.4	3.2	Setosa
7.2	7.1	3.9	Virginica
7.6	7.1	4.8	Virginica
5.0	1.9	4.1	Setosa
7.4	3.2	1.9	Setosa
3.0	10.6	6.1	Virginica
2.5	7.8	2.3	Virginica
6.4	5.2	0.2	Setosa
4.1	7.9	4.2	Versicolor
6.8	5.2	2.3	Setosa
6.1	5.9	4.4	Versicolor
6.8	5.4	1.2	Setosa
8.4	5.0	4.4	Setosa
4.2	6.0	3.5	Versicolor
4.8	7.7	6.7	Virginica
5.0	7.9	2.3	Virginica
3.9	8.2	1.4	Versicolor
7.4	3.6	1.4	Setosa
6.5	2.4	2.3	Setosa
5.4	6.1	1.7	Setosa
2.8	5.1	6.0	Virginica
5.6	3.0	0.7	Setosa
4.1	7.5	2.8	Virginica
4.4	3.9	0.2	Setosa
5.7	6.9	4.8	Virginica
5.4	9.4	3.3	Virginica
7.1	8.1	7.0	Virginica
4.8	4.0	3.3	Versicolor
6.5	7.6	4.9	Versicolor
6.3	5.8	3.9	Versicolor
6.2	5.0	0.2	Setosa
4.7	2.5	4.9	Setosa
7.4	5.6	1.8	Versicolor
5.3	9.2	3.5	Virginica
4.0	6.6	1.8	Versicolor
7.2	7.5	3.0	Versicolor
6.2	5.1	5.9	Virginica
4.2	4.3	0.2	Setosa
7.4	8.3	1.8	Versicolor
5.0	5.7	4.7	Versicolor
4.5	5.7	5.5	Versicolor
3.3	8.8	2.3	Virginica
3.7	7.7	1.4	Versicolor
5.0	6.9	5.6	Virginica
3.2	10.4	5.3	Virginica
3.8	7.6	6.1	Virginica
5.4	1.5	4.2	Setosa
3.0	6.0	5.6	Versicolor
7.1	2.0	4.6	Setosa
3.0	8.9	5.5	Versicolor
4.7	6.0	5.0	Versicolor
6.9	1.9	2.2	Setosa
3.0	4.5	2.3	Versicolor
5.5	6.1	6.8	Virginica
5.8	5.2	5.6	Versicolor
3.0	7.5	2.0	Virginica
4.9	5.3	4.9	Setosa
5.7	7.4	5.9	Versicolor
6.2	5.7	1.2	Setosa
5.4	3.4	3.7	Setosa
