sepal.length	variety
7.8	Virginica
6.4	Virginica
9.7	Virginica
6.7	Versicolor
8.8	Setosa
8.9	Versicolor
7.3	Versicolor
11.0	Virginica
8.0	Setosa
7.9	Versicolor
8.8	Virginica
5.4	Setosa
7.4	Setosa
11.2	Virginica
7.4	Setosa
11.4	Virginica
6.8	Setosa
5.5	Versicolor
6.4	Versicolor
10.2	Virginica
8.4	Virginica
5.7	Versicolor
10.4	Virginica
5.3	Setosa
6.5	Virginica
10.3	Virginica
9.1	Virginica
9.6	Versicolor
10.1	Versicolor
5.6	Setosa
8.9	Virginica
7.2	Versicolor
5.9	Setosa
7.5	Virginica
10.2	Virginica
8.7	Setosa
9.6	Versicolor
5.9	Versicolor
9.0	Versicolor
9.1	Setosa
8.6	Setosa
7.1	Virginica
5.7	Versicolor
9.7	Virginica
10.6	Versicolor
7.0	Setosa
8.9	Setosa
6.4	Setosa
7.7	Virginica
7.7	Virginica
10.3	Virginica
7.9	Setosa
6.5	Setosa
9.7	Virginica
10.7	Versicolor
5.6	Setosa
7.6	Setosa
7.2	Setosa
9.1	Versicolor
10.0	Versicolor
9.2	Versicolor
10.7	Virginica
7.1	Setosa
7.5	Versicolor
8.8	Setosa
10.9	Virginica
11.2	Virginica
8.0	Setosa
9.1	Versicolor
5.5	Setosa
6.8	Setosa
9.2	Virginica
10.1	Versicolor
10.3	Versicolor
7.9	Virginica
8.9	Versicolor
9.2	Versicolor
6.8	Virginica
5.8	Setosa
7.9	Setosa
7.5	Setosa
6.4	Virginica
9.1	Setosa
7.4	Versicolor
10.4	Virginica
7.2	Versicolor
8.5	Setosa
7.5	Setosa
6.3	Setosa
5.5	Versicolor
6.0	Versicolor
7.8	Versicolor
9.2	Virginica
9.2	Setosa
4.9	Virginica
7.5	Virginica
7.9	Versicolor
6.7	Versicolor
9.3	Virginica
7.0	Versicolor
8.0	Setosa
10.9	Virginica
7.5	Versicolor
8.0	Setosa
5.2	Setosa
