petal.length	variety
6.6	Virginica
8.6	Virginica
1.9	Setosa
9.4	Virginica
4.5	Setosa
2.9	Setosa
7.4	Versicolor
6.5	Versicolor
5.5	Versicolor
8.9	Virginica
6.0	Versicolor
7.8	Virginica
4.3	Versicolor
9.6	Virginica
5.0	Versicolor
5.8	Setosa
3.9	Setosa
6.8	Versicolor
8.6	Virginica
2.1	Setosa
8.8	Virginica
6.2	Versicolor
8.4	Virginica
5.8	Versicolor
6.1	Versicolor
2.0	Setosa
5.8	Virginica
7.2	Virginica
7.1	Versicolor
7.0	Virginica
5.2	Versicolor
2.4	Setosa
1.7	Setosa
6.9	Versicolor
4.4	Versicolor
3.3	Setosa
7.0	Virginica
4.6	Setosa
7.0	Versicolor
5.0	Versicolor
7.1	Virginica
6.1	Setosa
9.0	Versicolor
4.6	Setosa
4.9	Setosa
6.0	Virginica
5.7	Setosa
9.6	Virginica
5.7	Versicolor
4.5	Versicolor
8.1	Virginica
1.9	Setosa
3.4	Setosa
7.6	Versicolor
5.9	Setosa
7.4	Virginica
8.6	Virginica
1.6	Setosa
4.8	Versicolor
4.9	Setosa
4.0	Setosa
7.3	Versicolor
4.5	Setosa
4.5	Setosa
5.3	Versicolor
5.0	Setosa
10.2	Virginica
6.0	Setosa
6.2	Versicolor
8.7	Versicolor
8.4	Versicolor
7.0	Virginica
5.8	Setosa
5.2	Setosa
8.0	Versicolor
5.5	Setosa
7.6	Versicolor
6.3	Versicolor
9.5	Virginica
4.5	Setosa
8.0	Versicolor
7.4	Versicolor
5.5	Versicolor
2.6	Setosa
6.1	Setosa
9.6	Virginica
6.4	Virginica
8.2	Versicolor
6.6	Virginica
1.5	Setosa
2.8	Setosa
5.0	Versicolor
10.9	Virginica
7.9	Virginica
5.4	Setosa
5.3	Virginica
8.4	Virginica
6.8	Virginica
4.9	Setosa
1.3	Setosa
5.2	Virginica
3.5	Setosa
7.2	Versicolor
8.6	Versicolor
1.6	Setosa
