sepal.length	variety
6.6	Setosa
8.7	Setosa
7.2	Virginica
7.0	Versicolor
5.9	Setosa
7.5	Versicolor
7.2	Setosa
10.6	Virginica
9.6	Versicolor
9.7	Virginica
9.2	Virginica
6.3	Virginica
5.0	Setosa
10.9	Virginica
6.3	Setosa
10.7	Virginica
10.2	Virginica
5.8	Versicolor
7.0	Setosa
4.4	Setosa
8.5	Versicolor
10.8	Virginica
7.5	Setosa
6.8	Virginica
5.9	Setosa
8.4	Setosa
7.7	Versicolor
5.6	Setosa
7.6	Versicolor
9.6	Setosa
8.8	Versicolor
8.1	Versicolor
8.9	Virginica
7.7	Setosa
10.4	Virginica
7.5	Versicolor
6.1	Versicolor
10.2	Versicolor
6.6	Setosa
6.8	Setosa
6.7	Setosa
9.1	Versicolor
7.4	Virginica
10.9	Virginica
8.9	Versicolor
6.3	Virginica
7.5	Virginica
6.0	Virginica
6.6	Virginica
11.4	Virginica
8.3	Virginica
8.4	Virginica
7.6	Virginica
7.1	Virginica
8.9	Virginica
10.2	Versicolor
8.7	Setosa
7.4	Virginica
7.9	Setosa
9.0	Versicolor
8.7	Virginica
6.6	Versicolor
7.4	Setosa
8.4	Setosa
7.0	Setosa
7.0	Setosa
10.5	Versicolor
9.0	Versicolor
6.3	Versicolor
5.8	Setosa
11.0	Virginica
9.4	Setosa
7.8	Versicolor
8.9	Setosa
8.5	Versicolor
6.8	Virginica
8.1	Setosa
5.3	Setosa
6.5	Versicolor
7.9	Versicolor
8.2	Versicolor
7.2	Virginica
7.9	Versicolor
5.4	Versicolor
5.3	Setosa
7.3	Virginica
10.2	Versicolor
9.0	Versicolor
9.9	Setosa
9.7	Versicolor
9.6	Versicolor
10.3	Virginica
5.8	Setosa
9.2	Virginica
9.4	Virginica
5.6	Setosa
10.2	Virginica
9.4	Versicolor
9.7	Virginica
6.3	Versicolor
9.0	Versicolor
9.0	Setosa
9.5	Versicolor
7.5	Setosa
5.6	Setosa
