sepal.length	sepal.width	variety
8.5	7.7	Virginica
8.4	6.8	Virginica
9.6	7.5	Virginica
7.9	3.6	Virginica
10.7	7.1	Versicolor
10.3	6.7	Versicolor
7.1	4.0	Setosa
11.9	3.8	Virginica
10.3	4.3	Virginica
4.8	3.0	Setosa
7.4	4.4	Setosa
7.7	4.6	Virginica
4.6	7.9	Setosa
6.6	7.3	Virginica
7.6	5.1	Setosa
6.2	4.4	Versicolor
5.9	7.0	Setosa
9.4	5.7	Setosa
6.4	6.9	Setosa
8.5	3.0	Virginica
9.4	6.1	Virginica
6.6	4.5	Versicolor
4.6	4.6	Setosa
7.0	5.5	Virginica
7.5	5.0	Versicolor
6.3	5.9	Virginica
10.5	5.7	Versicolor
10.7	4.3	Virginica
5.3	4.6	Setosa
7.7	7.3	Virginica
8.2	5.8	Setosa
7.2	6.2	Setosa
6.2	7.2	Setosa
8.9	4.4	Setosa
6.8	4.3	Versicolor
7.8	6.5	Virginica
8.2	4.8	Virginica
9.6	7.4	Versicolor
6.9	4.6	Setosa
9.2	6.9	Versicolor
9.6	7.4	Setosa
10.4	5.4	Versicolor
5.5	2.9	Versicolor
5.9	3.9	Setosa
6.3	6.5	Setosa
9.9	3.5	Versicolor
7.1	2.6	Virginica
9.9	5.2	Virginica
10.1	4.0	Versicolor
7.1	7.5	Virginica
6.4	4.0	Virginica
10.9	3.7	Versicolor
10.2	7.1	Virginica
10.1	5.0	Versicolor
9.1	5.0	Virginica
5.5	7.9	Setosa
6.1	5.9	Versicolor
9.0	3.5	Virginica
7.8	6.0	Setosa
8.9	6.1	Setosa
7.7	6.4	Setosa
7.7	7.9	Setosa
9.7	7.1	Versicolor
8.9	4.6	Setosa
10.4	5.0	Versicolor
6.3	7.2	Virginica
6.6	4.3	Setosa
10.2	3.7	Versicolor
9.0	3.0	Virginica
4.9	3.7	Setosa
9.5	5.5	Versicolor
8.8	4.6	Versicolor
10.0	5.8	Versicolor
9.2	4.3	Versicolor
8.3	3.3	Versicolor
5.5	3.7	Setosa
6.6	7.3	Setosa
6.0	7.5	Setosa
5.4	3.0	Setosa
7.5	2.2	Virginica
5.5	4.7	Setosa
7.7	6.9	Virginica
7.5	3.9	Versicolor
6.6	6.5	Setosa
10.7	6.5	Virginica
8.6	5.2	Setosa
7.8	6.0	Setosa
8.5	2.7	Versicolor
9.3	6.9	Virginica
6.4	3.2	Versicolor
7.5	6.3	Versicolor
8.2	4.5	Versicolor
7.0	4.3	Versicolor
6.3	6.2	Virginica
8.0	6.3	Setosa
5.5	3.5	Setosa
9.4	7.6	Virginica
7.2	4.7	Virginica
8.1	7.3	Versicolor
11.3	5.8	Versicolor
7.2	3.8	Virginica
7.3	7.9	Virginica
9.0	4.9	Versicolor
7.5	5.0	Setosa
9.7	7.0	Setosa
