petal.width	variety
5.8	Versicolor
2.3	Setosa
4.3	Versicolor
4.2	Versicolor
4.9	Virginica
2.0	Versicolor
3.3	Virginica
2.8	Virginica
3.7	Setosa
2.7	Setosa
1.2	Setosa
2.2	Virginica
4.9	Setosa
5.3	Versicolor
4.3	Setosa
6.5	Virginica
3.3	Virginica
3.1	Versicolor
2.9	Virginica
4.0	Virginica
3.8	Virginica
2.2	Setosa
6.1	Versicolor
3.4	Setosa
4.7	Virginica
2.3	Setosa
4.9	Versicolor
2.6	Setosa
1.5	Virginica
3.7	Versicolor
3.3	Virginica
4.4	Versicolor
4.0	Versicolor
4.4	Versicolor
5.1	Versicolor
2.0	Versicolor
1.7	Setosa
3.0	Versicolor
1.7	Versicolor
2.3	Versicolor
5.8	Virginica
4.8	Virginica
1.6	Setosa
2.1	Virginica
3.0	Versicolor
1.5	Versicolor
4.6	Virginica
1.1	Setosa
3.1	Setosa
2.7	Setosa
5.5	Versicolor
0.2	Setosa
3.8	Virginica
4.6	Versicolor
1.4	Versicolor
5.8	Versicolor
4.2	Setosa
2.8	Versicolor
6.7	Virginica
0.2	Setosa
4.5	Versicolor
3.8	Virginica
5.3	Virginica
2.7	Setosa
6.6	Virginica
0.4	Setosa
5.3	Versicolor
1.7	Setosa
1.7	Versicolor
1.9	Setosa
6.9	Virginica
3.7	Setosa
6.1	Virginica
1.2	Setosa
3.6	Virginica
4.7	Setosa
2.5	Versicolor
2.7	Versicolor
1.2	Setosa
5.0	Versicolor
7.0	Virginica
1.6	Setosa
0.8	Setosa
4.4	Versicolor
6.5	Virginica
0.2	Setosa
2.3	Versicolor
0.7	Setosa
3.2	Setosa
2.8	Virginica
1.9	Virginica
5.8	Virginica
3.6	Versicolor
4.5	Virginica
1.8	Versicolor
0.7	Setosa
3.4	Setosa
3.9	Virginica
2.5	Virginica
2.0	Versicolor
4.7	Setosa
2.5	Virginica
3.9	Virginica
4.0	Virginica
2.2	Setosa
