sepal.length	variety
9.7	Virginica
6.1	Setosa
8.0	Versicolor
6.2	Setosa
9.5	Versicolor
9.5	Versicolor
7.8	Virginica
10.0	Versicolor
6.8	Versicolor
8.6	Versicolor
10.5	Versicolor
10.3	Versicolor
4.8	Setosa
6.5	Setosa
7.4	Versicolor
8.0	Setosa
6.9	Versicolor
9.8	Virginica
8.8	Versicolor
5.0	Setosa
4.9	Setosa
9.6	Versicolor
10.0	Versicolor
7.4	Virginica
10.9	Virginica
5.6	Setosa
5.8	Virginica
9.2	Virginica
6.5	Setosa
6.4	Setosa
5.3	Setosa
7.5	Setosa
6.8	Virginica
7.0	Setosa
6.7	Setosa
7.7	Versicolor
8.0	Virginica
9.2	Virginica
10.0	Versicolor
7.7	Virginica
9.1	Versicolor
7.6	Virginica
6.2	Versicolor
10.7	Virginica
8.2	Setosa
7.8	Setosa
8.7	Setosa
8.7	Versicolor
9.7	Virginica
7.7	Versicolor
9.3	Setosa
8.9	Setosa
6.0	Setosa
7.0	Versicolor
8.0	Virginica
5.3	Setosa
9.8	Virginica
6.8	Setosa
10.7	Virginica
10.2	Versicolor
7.7	Versicolor
6.4	Setosa
6.9	Setosa
7.4	Versicolor
7.8	Virginica
9.6	Versicolor
7.4	Setosa
8.7	Versicolor
5.6	Setosa
7.8	Versicolor
10.6	Versicolor
10.1	Versicolor
6.9	Virginica
9.6	Setosa
9.9	Versicolor
10.3	Versicolor
7.9	Versicolor
8.6	Setosa
6.4	Versicolor
8.2	Setosa
8.5	Versicolor
4.6	Setosa
5.6	Setosa
6.7	Versicolor
7.3	Virginica
5.9	Setosa
6.1	Virginica
6.1	Versicolor
10.7	Virginica
8.8	Virginica
7.3	Virginica
7.0	Setosa
9.1	Setosa
5.0	Setosa
10.4	Virginica
8.5	Versicolor
6.4	Virginica
7.0	Virginica
6.3	Versicolor
10.7	Versicolor
8.6	Versicolor
4.8	Setosa
8.2	Setosa
7.3	Versicolor
7.9	Virginica
