sepal.length	sepal.width	variety
7.1	5.9	Setosa
8.1	7.1	Setosa
9.5	4.7	Setosa
8.6	6.8	Setosa
7.9	6.6	Setosa
11.7	6.6	Virginica
10.8	3.0	Versicolor
8.7	4.8	Virginica
11.0	3.0	Virginica
10.9	4.7	Versicolor
8.7	7.5	Virginica
10.7	6.1	Virginica
7.8	6.8	Virginica
6.4	5.0	Virginica
8.7	6.1	Versicolor
8.4	6.3	Virginica
10.9	5.7	Virginica
8.5	4.0	Versicolor
8.8	6.5	Virginica
9.7	3.1	Virginica
10.2	3.8	Virginica
6.9	6.4	Setosa
5.9	6.1	Setosa
5.9	6.7	Setosa
7.9	5.2	Virginica
9.6	6.8	Versicolor
6.5	3.2	Versicolor
8.0	4.5	Setosa
10.1	5.5	Virginica
10.4	4.1	Virginica
9.2	4.0	Versicolor
6.7	7.6	Versicolor
5.8	6.0	Setosa
7.4	3.9	Versicolor
7.9	4.9	Setosa
8.2	5.3	Virginica
11.9	4.3	Virginica
10.8	5.4	Virginica
6.1	5.5	Setosa
9.1	6.6	Virginica
10.3	5.2	Versicolor
8.5	6.7	Versicolor
8.0	4.8	Versicolor
8.0	7.6	Setosa
6.9	7.5	Setosa
5.8	6.2	Virginica
6.8	4.4	Virginica
8.7	3.6	Versicolor
11.7	7.2	Virginica
10.1	6.0	Versicolor
7.5	8.2	Setosa
4.8	5.0	Setosa
9.0	5.7	Virginica
7.9	6.2	Versicolor
9.2	7.0	Virginica
9.6	7.5	Versicolor
10.3	3.5	Virginica
6.9	5.6	Versicolor
8.9	7.4	Setosa
7.0	5.9	Versicolor
6.5	6.0	Virginica
9.2	4.9	Setosa
8.2	5.3	Versicolor
8.9	6.7	Virginica
9.3	5.8	Virginica
4.6	4.7	Setosa
5.5	6.5	Setosa
8.8	3.9	Setosa
8.5	5.2	Versicolor
7.2	8.4	Setosa
7.8	3.7	Setosa
6.4	5.4	Setosa
8.0	5.5	Setosa
5.7	7.1	Setosa
6.7	6.3	Versicolor
11.0	5.0	Virginica
4.9	3.6	Setosa
7.0	5.4	Setosa
9.2	5.4	Virginica
7.1	6.0	Virginica
10.2	3.8	Setosa
9.7	5.5	Virginica
8.8	4.2	Virginica
8.8	7.2	Virginica
7.1	6.9	Versicolor
10.9	5.8	Virginica
10.5	7.2	Virginica
11.2	3.0	Virginica
5.4	5.9	Setosa
10.7	5.5	Versicolor
5.6	5.3	Virginica
6.2	6.7	Versicolor
4.9	6.7	Setosa
7.1	6.4	Versicolor
8.9	7.3	Virginica
8.1	4.4	Setosa
7.3	5.8	Versicolor
11.0	3.8	Versicolor
5.1	7.0	Setosa
8.5	4.5	Versicolor
9.1	5.0	Versicolor
8.6	3.5	Virginica
8.2	4.5	Virginica
7.6	4.8	Versicolor
7.3	3.6	Versicolor
