petal.length	petal.width	variety
2.1	1.9	Setosa
9.5	2.4	Virginica
4.4	2.2	Setosa
4.0	3.8	Versicolor
4.8	3.7	Setosa
5.9	3.7	Versicolor
7.7	3.6	Versicolor
1.7	0.2	Setosa
3.1	3.7	Setosa
4.0	3.3	Setosa
4.8	5.8	Versicolor
1.9	2.4	Setosa
8.5	3.0	Versicolor
4.9	3.8	Setosa
7.6	3.5	Versicolor
7.5	2.0	Virginica
8.1	4.0	Versicolor
9.3	1.8	Versicolor
5.7	3.5	Versicolor
8.4	3.9	Versicolor
3.5	3.2	Setosa
2.0	2.2	Setosa
5.0	5.5	Versicolor
5.5	5.2	Virginica
4.9	0.3	Setosa
8.4	5.8	Virginica
5.2	5.9	Versicolor
9.3	6.8	Virginica
6.7	5.1	Virginica
7.2	4.8	Virginica
3.3	0.4	Setosa
8.4	5.3	Virginica
7.0	2.1	Versicolor
8.4	5.9	Versicolor
5.8	2.0	Versicolor
6.0	3.0	Versicolor
3.1	2.2	Setosa
6.7	6.2	Virginica
7.7	4.9	Versicolor
9.1	2.3	Virginica
8.5	3.6	Virginica
2.4	0.1	Setosa
3.6	0.2	Setosa
6.4	2.6	Virginica
4.4	2.2	Setosa
9.2	1.2	Versicolor
8.3	2.9	Versicolor
6.5	4.5	Virginica
8.9	2.6	Virginica
6.2	3.5	Versicolor
5.5	2.4	Setosa
1.6	4.6	Setosa
1.6	2.1	Setosa
5.1	2.3	Versicolor
5.3	2.3	Versicolor
4.1	1.2	Setosa
5.9	3.1	Setosa
8.2	6.8	Virginica
9.1	6.9	Virginica
8.9	5.8	Virginica
5.0	3.5	Versicolor
8.3	5.6	Virginica
6.6	1.3	Versicolor
3.9	0.2	Setosa
5.6	4.9	Virginica
3.3	2.8	Setosa
7.1	5.1	Virginica
7.3	2.8	Virginica
9.0	3.3	Virginica
4.2	3.2	Setosa
5.5	3.7	Setosa
4.7	1.8	Versicolor
6.0	4.2	Versicolor
8.4	2.4	Versicolor
2.9	0.7	Setosa
1.9	3.7	Setosa
5.6	4.5	Virginica
5.6	3.4	Virginica
7.6	4.4	Virginica
2.2	1.9	Setosa
7.1	1.8	Versicolor
3.5	4.6	Setosa
9.1	4.0	Virginica
9.4	4.8	Virginica
8.8	2.8	Virginica
5.2	2.3	Setosa
8.2	5.5	Virginica
2.0	3.2	Setosa
5.2	4.5	Virginica
6.9	4.0	Versicolor
3.8	3.5	Versicolor
5.5	4.3	Virginica
5.1	2.9	Virginica
6.0	4.8	Versicolor
9.0	4.8	Versicolor
8.6	4.1	Virginica
4.0	2.5	Versicolor
8.1	6.3	Virginica
8.6	6.8	Virginica
5.5	5.5	Versicolor
7.9	4.5	Virginica
3.4	2.2	Setosa
5.0	2.9	Setosa
6.6	2.5	Virginica
8.2	5.5	Virginica
