sepal.width	petal.length	petal.width	variety
4.0	4.2	4.2	Versicolor
6.6	8.0	4.8	Virginica
3.0	6.9	2.5	Versicolor
5.5	4.0	1.0	Versicolor
4.9	8.6	4.8	Virginica
2.7	6.7	2.8	Versicolor
7.7	4.2	1.2	Setosa
6.4	6.2	5.5	Versicolor
2.8	5.8	2.3	Setosa
3.2	8.1	1.9	Virginica
5.4	3.3	1.9	Setosa
7.4	6.3	5.3	Virginica
3.5	7.0	5.1	Versicolor
6.2	2.5	3.4	Setosa
3.4	5.0	3.2	Setosa
3.7	7.8	5.3	Versicolor
7.8	5.1	2.2	Setosa
5.0	8.3	2.2	Virginica
3.7	8.7	5.3	Virginica
6.4	8.1	1.8	Versicolor
4.6	1.5	0.2	Setosa
6.2	5.4	3.2	Setosa
6.7	6.1	4.5	Virginica
7.0	5.9	2.6	Versicolor
7.0	3.0	3.2	Setosa
3.8	3.4	3.2	Setosa
7.5	6.1	5.9	Versicolor
3.2	9.0	6.3	Virginica
5.0	3.1	4.1	Setosa
6.6	5.5	1.7	Setosa
5.0	8.0	3.0	Virginica
6.3	9.4	5.5	Virginica
7.0	8.0	4.6	Virginica
5.5	6.5	4.0	Versicolor
4.0	4.4	3.3	Setosa
3.6	8.1	6.9	Virginica
3.3	5.6	6.4	Virginica
6.2	6.0	4.0	Versicolor
3.4	3.5	3.7	Setosa
4.1	8.4	6.6	Virginica
7.2	8.8	3.3	Virginica
3.8	11.2	6.0	Virginica
3.0	7.8	5.3	Virginica
6.3	8.8	5.4	Versicolor
3.3	7.1	6.2	Virginica
7.7	4.0	0.7	Setosa
6.8	7.5	3.3	Versicolor
5.7	5.3	2.7	Setosa
6.4	4.4	0.2	Setosa
2.8	7.0	2.8	Versicolor
3.9	2.1	2.9	Setosa
3.0	6.2	6.0	Versicolor
5.4	4.4	4.7	Setosa
3.4	4.7	5.3	Versicolor
3.9	8.3	3.3	Versicolor
3.0	8.2	2.3	Virginica
4.8	10.0	7.0	Virginica
4.5	6.8	2.1	Virginica
3.8	4.4	0.9	Setosa
7.7	4.7	1.9	Versicolor
6.4	6.8	5.6	Versicolor
5.6	2.9	1.2	Setosa
7.4	9.2	1.9	Versicolor
5.3	8.6	4.8	Versicolor
5.4	8.3	2.3	Versicolor
3.2	1.8	3.7	Setosa
3.5	3.6	0.2	Setosa
4.5	8.6	4.3	Virginica
5.1	5.4	3.5	Versicolor
3.9	8.1	4.9	Virginica
3.8	6.2	7.0	Virginica
6.3	1.5	0.8	Setosa
6.2	9.0	5.5	Versicolor
3.7	5.6	2.5	Versicolor
7.3	6.6	4.5	Virginica
6.6	8.6	2.4	Virginica
3.3	6.6	5.5	Versicolor
3.0	4.0	4.8	Versicolor
7.4	1.5	0.4	Setosa
3.5	1.1	4.6	Setosa
6.0	4.9	5.8	Virginica
4.0	7.6	2.8	Virginica
4.9	2.4	4.8	Setosa
5.9	2.6	0.2	Setosa
3.9	5.5	4.4	Setosa
7.1	11.4	5.8	Virginica
5.5	9.7	3.5	Virginica
7.0	6.5	4.0	Versicolor
7.5	8.6	2.1	Virginica
7.0	7.0	4.7	Virginica
4.6	4.0	1.7	Versicolor
7.2	8.9	4.3	Virginica
6.3	6.7	5.7	Versicolor
6.9	5.9	6.3	Virginica
3.9	4.7	3.2	Setosa
5.1	3.6	0.7	Setosa
2.8	10.6	4.4	Virginica
2.2	5.0	5.5	Virginica
6.6	5.4	2.9	Versicolor
3.7	6.0	5.0	Versicolor
4.5	5.9	2.8	Setosa
4.1	7.5	5.0	Versicolor
5.5	4.6	3.8	Versicolor
3.1	4.0	3.1	Setosa
7.3	4.7	4.8	Setosa
