petal.length	variety
2.6	Setosa
4.0	Versicolor
5.3	Virginica
8.7	Versicolor
4.9	Setosa
5.9	Setosa
8.0	Virginica
6.9	Virginica
8.4	Virginica
7.2	Versicolor
10.1	Virginica
3.0	Setosa
7.6	Versicolor
3.8	Setosa
6.7	Virginica
7.6	Virginica
9.0	Versicolor
1.9	Setosa
5.3	Versicolor
6.7	Virginica
7.1	Virginica
9.0	Versicolor
8.1	Virginica
4.0	Versicolor
5.6	Virginica
7.1	Virginica
7.1	Versicolor
4.1	Setosa
5.4	Versicolor
6.2	Versicolor
8.8	Virginica
5.8	Versicolor
6.9	Versicolor
9.4	Virginica
4.9	Setosa
9.2	Virginica
2.0	Setosa
4.4	Setosa
5.5	Setosa
7.1	Virginica
10.2	Virginica
1.9	Setosa
6.7	Versicolor
4.7	Versicolor
6.3	Virginica
4.6	Setosa
9.0	Versicolor
7.4	Versicolor
3.3	Setosa
5.6	Virginica
8.2	Versicolor
3.0	Setosa
6.6	Virginica
7.2	Versicolor
5.5	Versicolor
6.9	Versicolor
10.1	Virginica
2.4	Setosa
6.6	Virginica
6.6	Virginica
5.9	Setosa
4.5	Versicolor
4.5	Versicolor
7.5	Versicolor
4.8	Virginica
5.8	Virginica
3.3	Versicolor
6.6	Versicolor
6.8	Versicolor
6.0	Versicolor
6.8	Virginica
8.8	Virginica
6.7	Versicolor
4.9	Setosa
6.6	Virginica
3.8	Versicolor
5.8	Setosa
4.5	Setosa
4.0	Setosa
5.2	Setosa
6.0	Versicolor
10.1	Virginica
8.1	Versicolor
6.0	Versicolor
5.9	Setosa
7.9	Virginica
4.6	Setosa
1.9	Setosa
4.4	Versicolor
8.2	Versicolor
4.0	Versicolor
5.0	Setosa
9.6	Virginica
9.9	Virginica
3.1	Setosa
5.2	Virginica
10.0	Virginica
5.2	Setosa
6.3	Versicolor
8.0	Virginica
6.6	Versicolor
6.9	Virginica
5.3	Virginica
4.5	Versicolor
4.9	Versicolor
