sepal.length	variety
9.8	Versicolor
9.5	Versicolor
10.9	Virginica
9.5	Setosa
10.0	Versicolor
9.5	Setosa
10.0	Versicolor
11.2	Virginica
5.9	Setosa
9.4	Setosa
6.0	Setosa
7.8	Virginica
9.1	Versicolor
6.9	Virginica
7.8	Virginica
5.4	Setosa
5.9	Versicolor
10.0	Versicolor
10.8	Versicolor
6.5	Virginica
5.5	Setosa
7.7	Virginica
9.8	Versicolor
7.7	Setosa
9.4	Setosa
8.0	Versicolor
9.0	Versicolor
8.2	Virginica
11.2	Virginica
9.6	Setosa
10.5	Virginica
8.0	Setosa
6.2	Versicolor
6.9	Versicolor
8.2	Virginica
6.1	Versicolor
9.5	Versicolor
11.4	Virginica
8.9	Versicolor
5.9	Virginica
9.2	Virginica
7.9	Setosa
10.4	Versicolor
8.6	Setosa
9.3	Versicolor
9.8	Virginica
7.3	Versicolor
7.4	Virginica
7.2	Versicolor
7.9	Setosa
8.2	Virginica
11.4	Virginica
9.1	Versicolor
10.4	Virginica
10.1	Versicolor
8.8	Virginica
7.2	Setosa
9.6	Versicolor
7.4	Virginica
10.8	Virginica
9.9	Virginica
8.2	Virginica
9.1	Setosa
8.7	Setosa
8.8	Setosa
10.3	Virginica
7.2	Versicolor
4.4	Setosa
4.5	Setosa
5.7	Versicolor
6.9	Versicolor
10.0	Virginica
8.0	Virginica
6.1	Setosa
10.2	Virginica
6.0	Setosa
8.3	Setosa
8.7	Versicolor
9.6	Versicolor
5.0	Setosa
7.2	Versicolor
5.6	Setosa
7.9	Setosa
8.4	Setosa
9.0	Setosa
8.2	Setosa
9.0	Virginica
7.9	Setosa
11.7	Virginica
7.7	Versicolor
6.1	Versicolor
10.6	Virginica
9.7	Setosa
8.3	Setosa
8.6	Virginica
6.9	Setosa
9.0	Setosa
9.5	Versicolor
9.3	Setosa
9.9	Setosa
8.6	Versicolor
4.6	Setosa
10.2	Virginica
8.8	Setosa
7.8	Setosa
