petal.length	variety
9.0	Virginica
2.7	Setosa
2.3	Setosa
8.9	Virginica
5.5	Versicolor
7.8	Virginica
6.7	Versicolor
4.2	Setosa
9.9	Virginica
9.0	Versicolor
3.6	Setosa
7.9	Versicolor
3.8	Setosa
5.0	Versicolor
6.1	Versicolor
10.3	Virginica
8.2	Versicolor
4.0	Setosa
6.4	Versicolor
10.4	Virginica
6.1	Virginica
3.4	Setosa
4.0	Setosa
8.8	Virginica
3.0	Setosa
7.9	Versicolor
8.6	Virginica
3.8	Setosa
5.9	Versicolor
2.9	Setosa
8.6	Virginica
8.0	Virginica
8.8	Virginica
5.5	Versicolor
5.2	Versicolor
11.1	Virginica
6.9	Virginica
4.0	Setosa
8.4	Versicolor
7.5	Virginica
3.5	Versicolor
5.0	Versicolor
2.4	Setosa
1.9	Setosa
6.3	Versicolor
2.0	Setosa
1.4	Setosa
8.1	Virginica
2.1	Setosa
6.6	Virginica
10.1	Virginica
9.6	Virginica
4.5	Setosa
5.6	Virginica
9.0	Virginica
5.9	Setosa
3.9	Versicolor
10.2	Virginica
4.8	Versicolor
6.5	Versicolor
6.7	Versicolor
1.2	Setosa
2.1	Setosa
9.9	Virginica
7.0	Versicolor
7.0	Versicolor
2.4	Setosa
9.0	Virginica
4.5	Setosa
2.5	Setosa
11.2	Virginica
5.1	Versicolor
7.0	Virginica
2.2	Setosa
7.8	Virginica
4.1	Setosa
2.0	Setosa
6.8	Virginica
7.1	Virginica
3.4	Setosa
8.2	Versicolor
2.8	Setosa
6.1	Versicolor
4.0	Setosa
6.7	Versicolor
4.4	Versicolor
5.6	Virginica
4.0	Versicolor
5.9	Virginica
6.7	Virginica
5.0	Versicolor
6.5	Virginica
5.0	Setosa
7.2	Versicolor
5.6	Virginica
3.8	Versicolor
7.3	Virginica
9.8	Virginica
5.4	Setosa
7.4	Versicolor
6.8	Versicolor
6.5	Versicolor
8.0	Versicolor
5.5	Versicolor
3.4	Setosa
