sepal.length	variety
6.9	Virginica
8.4	Setosa
9.2	Versicolor
8.3	Virginica
7.9	Virginica
8.1	Setosa
10.5	Virginica
5.1	Setosa
9.1	Versicolor
8.0	Versicolor
8.5	Setosa
6.9	Virginica
5.2	Setosa
9.8	Versicolor
10.0	Versicolor
9.5	Setosa
6.6	Virginica
8.3	Setosa
8.9	Virginica
8.3	Virginica
7.2	Setosa
7.0	Setosa
7.4	Setosa
6.4	Versicolor
5.6	Setosa
7.3	Virginica
9.1	Setosa
6.0	Versicolor
10.1	Versicolor
7.2	Virginica
5.9	Virginica
10.6	Versicolor
9.7	Virginica
5.1	Setosa
10.6	Virginica
6.3	Virginica
9.0	Virginica
6.0	Virginica
7.6	Setosa
8.2	Setosa
6.9	Setosa
11.2	Virginica
7.8	Virginica
11.7	Virginica
12.4	Virginica
7.3	Setosa
8.4	Virginica
8.9	Virginica
7.0	Setosa
9.5	Virginica
6.1	Versicolor
6.9	Setosa
9.2	Setosa
8.3	Versicolor
6.9	Setosa
6.9	Virginica
12.2	Virginica
6.9	Versicolor
11.0	Virginica
8.8	Versicolor
7.0	Versicolor
8.1	Virginica
5.7	Versicolor
10.4	Versicolor
7.6	Setosa
8.3	Setosa
9.5	Setosa
7.6	Versicolor
9.1	Setosa
9.5	Versicolor
6.5	Versicolor
11.1	Virginica
7.0	Setosa
6.9	Setosa
8.0	Setosa
9.3	Virginica
9.3	Setosa
7.0	Setosa
8.1	Versicolor
9.4	Setosa
9.7	Setosa
6.0	Versicolor
10.3	Virginica
7.8	Virginica
6.1	Versicolor
7.8	Setosa
8.9	Versicolor
8.9	Setosa
9.7	Virginica
5.7	Versicolor
8.0	Versicolor
9.9	Virginica
7.6	Versicolor
10.9	Versicolor
8.2	Virginica
8.5	Versicolor
9.2	Virginica
7.2	Virginica
9.7	Virginica
9.1	Setosa
11.2	Virginica
9.2	Virginica
5.7	Versicolor
8.2	Virginica
7.7	Versicolor
