sepal.width	petal.length	variety
4.5	7.0	Versicolor
7.2	9.0	Versicolor
2.5	6.0	Virginica
6.7	6.0	Virginica
6.9	5.1	Setosa
7.5	6.8	Virginica
7.8	4.1	Setosa
6.0	9.8	Virginica
6.1	7.9	Versicolor
7.0	5.0	Virginica
6.2	2.5	Setosa
4.8	6.1	Virginica
5.8	9.3	Versicolor
6.5	4.4	Setosa
5.1	1.9	Setosa
6.0	9.9	Virginica
3.0	5.9	Virginica
4.5	5.1	Virginica
7.5	4.3	Setosa
6.4	1.7	Setosa
6.0	8.7	Virginica
4.8	8.7	Versicolor
2.9	6.6	Versicolor
7.2	3.3	Setosa
5.8	1.7	Setosa
6.8	7.6	Versicolor
4.3	9.1	Virginica
6.2	9.4	Virginica
4.5	3.6	Setosa
5.0	4.9	Setosa
5.1	7.1	Virginica
5.4	9.3	Virginica
6.1	10.9	Virginica
3.4	7.2	Versicolor
4.6	7.6	Virginica
6.1	2.6	Setosa
8.3	7.9	Virginica
5.2	5.7	Setosa
6.3	2.8	Setosa
3.0	6.7	Virginica
2.4	5.3	Versicolor
6.8	4.8	Virginica
3.9	7.6	Virginica
6.9	5.7	Setosa
4.6	4.5	Setosa
2.8	8.6	Virginica
2.9	2.9	Setosa
7.2	2.3	Setosa
7.5	8.4	Versicolor
6.2	7.8	Versicolor
5.8	5.4	Setosa
3.8	6.2	Setosa
5.0	5.3	Setosa
5.9	8.1	Virginica
3.3	9.0	Virginica
4.2	4.5	Versicolor
6.6	6.7	Versicolor
6.4	6.7	Versicolor
5.4	6.0	Setosa
4.2	8.7	Versicolor
4.8	10.1	Virginica
5.4	6.0	Setosa
5.0	5.3	Setosa
6.6	8.0	Virginica
6.2	6.0	Setosa
3.5	4.4	Setosa
3.1	7.9	Versicolor
6.4	8.5	Versicolor
2.6	7.0	Versicolor
6.9	4.8	Versicolor
5.9	3.5	Setosa
5.0	4.2	Versicolor
5.5	7.5	Versicolor
2.8	5.0	Versicolor
4.3	5.7	Virginica
7.0	9.1	Virginica
3.5	5.9	Setosa
7.4	1.6	Setosa
4.2	6.8	Virginica
5.9	5.8	Versicolor
3.3	6.7	Versicolor
3.2	7.8	Virginica
6.3	10.2	Virginica
6.3	7.6	Virginica
8.2	2.4	Setosa
3.3	5.5	Versicolor
6.1	10.1	Virginica
7.0	4.9	Setosa
4.5	6.0	Setosa
4.2	8.1	Versicolor
5.5	7.5	Versicolor
6.5	5.1	Setosa
7.4	4.5	Versicolor
4.8	7.9	Versicolor
6.1	6.1	Virginica
6.6	5.5	Versicolor
7.7	7.2	Versicolor
6.0	6.3	Virginica
4.8	4.3	Versicolor
7.2	8.6	Virginica
5.4	3.0	Setosa
3.9	7.4	Virginica
4.7	5.1	Virginica
6.1	2.0	Setosa
6.4	6.4	Setosa
