petal.length	variety
2.9	Setosa
7.4	Virginica
5.5	Virginica
7.9	Versicolor
6.2	Virginica
6.6	Virginica
1.7	Setosa
8.5	Versicolor
11.2	Virginica
3.3	Setosa
9.2	Virginica
5.4	Setosa
4.1	Versicolor
3.4	Setosa
7.9	Versicolor
1.9	Setosa
4.5	Setosa
4.4	Versicolor
7.5	Versicolor
7.1	Virginica
8.8	Virginica
7.1	Virginica
4.9	Setosa
5.0	Versicolor
8.4	Versicolor
3.4	Setosa
7.1	Virginica
2.2	Setosa
3.8	Setosa
5.7	Versicolor
6.5	Virginica
4.0	Versicolor
8.3	Virginica
1.3	Setosa
5.9	Versicolor
6.1	Virginica
5.7	Setosa
5.3	Setosa
7.3	Versicolor
6.5	Virginica
9.1	Versicolor
4.6	Versicolor
6.3	Versicolor
4.0	Versicolor
2.0	Setosa
6.1	Versicolor
6.1	Versicolor
5.6	Virginica
5.2	Versicolor
3.4	Setosa
4.7	Versicolor
5.5	Versicolor
8.2	Versicolor
8.1	Virginica
10.4	Virginica
10.1	Virginica
8.4	Versicolor
2.5	Setosa
1.5	Setosa
7.7	Virginica
5.4	Setosa
4.8	Versicolor
1.3	Setosa
6.3	Versicolor
6.9	Versicolor
4.0	Setosa
3.1	Setosa
5.8	Versicolor
5.1	Setosa
7.5	Versicolor
4.0	Setosa
8.0	Virginica
5.8	Setosa
9.7	Virginica
4.0	Versicolor
6.6	Virginica
8.0	Virginica
4.1	Setosa
5.0	Setosa
6.5	Versicolor
4.1	Setosa
5.1	Setosa
5.4	Setosa
6.8	Virginica
3.7	Setosa
7.2	Versicolor
7.8	Virginica
2.9	Setosa
7.4	Versicolor
4.9	Setosa
9.0	Virginica
1.7	Setosa
7.2	Versicolor
10.0	Virginica
3.5	Setosa
4.7	Versicolor
7.3	Virginica
2.8	Setosa
9.6	Virginica
7.0	Versicolor
3.5	Setosa
3.5	Setosa
8.5	Virginica
7.2	Virginica
6.0	Versicolor
