sepal.width	variety
4.5	Versicolor
5.4	Setosa
4.9	Versicolor
4.8	Versicolor
7.2	Setosa
4.4	Virginica
4.2	Setosa
3.8	Virginica
7.0	Setosa
4.4	Setosa
3.8	Virginica
6.4	Versicolor
4.3	Virginica
6.5	Setosa
7.0	Setosa
7.0	Setosa
6.4	Versicolor
5.1	Setosa
4.9	Versicolor
5.2	Versicolor
5.5	Virginica
3.5	Virginica
5.5	Setosa
5.1	Virginica
4.8	Versicolor
7.4	Setosa
6.0	Setosa
3.8	Setosa
3.0	Setosa
6.2	Versicolor
7.0	Setosa
6.3	Virginica
4.8	Virginica
7.6	Virginica
8.1	Setosa
6.8	Versicolor
5.4	Virginica
4.6	Setosa
6.4	Setosa
3.8	Setosa
5.0	Virginica
4.0	Versicolor
8.3	Setosa
3.0	Virginica
3.9	Setosa
4.8	Virginica
2.8	Versicolor
6.6	Virginica
5.9	Setosa
6.0	Setosa
6.9	Versicolor
5.7	Virginica
6.5	Versicolor
5.6	Setosa
6.3	Virginica
6.1	Setosa
4.0	Setosa
4.3	Versicolor
4.7	Virginica
5.9	Virginica
6.2	Virginica
6.0	Virginica
7.0	Versicolor
6.7	Setosa
6.7	Virginica
7.5	Versicolor
7.0	Versicolor
6.8	Versicolor
5.3	Versicolor
5.4	Setosa
6.0	Versicolor
4.6	Virginica
5.3	Virginica
5.5	Versicolor
6.8	Virginica
4.2	Setosa
7.5	Virginica
6.0	Virginica
5.5	Virginica
3.4	Setosa
2.9	Versicolor
5.2	Virginica
3.4	Versicolor
7.1	Virginica
4.8	Setosa
7.5	Setosa
6.2	Setosa
5.3	Virginica
6.2	Setosa
6.7	Versicolor
6.2	Versicolor
2.5	Virginica
3.9	Setosa
4.0	Setosa
6.3	Versicolor
6.5	Virginica
5.5	Virginica
4.5	Virginica
3.8	Setosa
4.9	Setosa
6.3	Setosa
6.2	Virginica
5.6	Setosa
3.1	Versicolor
6.2	Virginica
