petal.length	petal.width	variety
6.5	2.2	Versicolor
5.0	6.0	Versicolor
7.5	4.3	Virginica
6.3	6.3	Versicolor
4.9	4.7	Setosa
4.9	4.6	Setosa
6.9	3.8	Versicolor
7.6	3.2	Virginica
6.3	1.0	Versicolor
9.1	3.6	Versicolor
4.9	4.4	Versicolor
3.5	3.2	Setosa
5.5	0.7	Setosa
2.0	2.2	Setosa
6.5	2.5	Versicolor
4.4	3.3	Setosa
8.2	2.5	Virginica
8.1	1.9	Virginica
6.0	2.2	Setosa
8.7	1.6	Versicolor
1.6	1.7	Setosa
4.8	4.8	Setosa
5.0	4.7	Setosa
6.0	4.5	Versicolor
5.7	5.0	Versicolor
5.2	5.0	Versicolor
8.0	2.5	Versicolor
8.6	4.6	Virginica
4.0	4.6	Setosa
6.5	2.3	Virginica
5.8	5.6	Versicolor
9.6	5.6	Virginica
5.0	5.8	Versicolor
6.1	2.5	Versicolor
7.9	5.0	Virginica
1.1	3.1	Setosa
4.5	3.0	Versicolor
2.9	1.8	Setosa
3.5	4.7	Setosa
3.2	0.4	Setosa
9.6	1.4	Virginica
4.7	1.2	Setosa
8.0	3.8	Virginica
9.6	6.5	Virginica
7.1	6.4	Virginica
8.8	1.8	Virginica
7.7	4.2	Virginica
8.7	5.1	Virginica
6.1	2.9	Virginica
2.9	2.2	Setosa
5.2	4.0	Setosa
7.3	1.8	Virginica
4.0	3.7	Setosa
4.4	1.9	Versicolor
10.9	5.3	Virginica
4.6	3.3	Versicolor
8.0	3.0	Versicolor
5.1	1.8	Virginica
6.1	6.9	Virginica
3.9	1.6	Versicolor
7.8	3.2	Virginica
3.8	0.3	Setosa
11.2	5.0	Virginica
4.4	4.2	Setosa
7.5	4.3	Versicolor
5.5	3.9	Setosa
7.4	2.0	Versicolor
8.7	4.8	Virginica
2.5	4.1	Setosa
4.9	1.6	Setosa
6.0	2.5	Virginica
7.7	2.4	Versicolor
6.5	2.5	Virginica
5.1	3.3	Versicolor
5.4	3.5	Virginica
2.9	1.9	Setosa
6.7	5.9	Versicolor
9.1	2.9	Virginica
6.4	3.4	Versicolor
2.0	2.9	Setosa
10.3	4.6	Virginica
8.7	1.5	Versicolor
1.6	4.2	Setosa
7.2	3.3	Versicolor
5.0	4.8	Versicolor
5.5	2.9	Virginica
9.0	2.1	Versicolor
8.5	5.2	Versicolor
6.1	1.9	Versicolor
7.5	5.0	Versicolor
2.9	4.8	Setosa
6.9	1.2	Versicolor
5.4	3.7	Setosa
6.2	1.7	Versicolor
4.3	5.8	Versicolor
6.1	3.7	Setosa
5.7	2.7	Setosa
8.2	1.7	Versicolor
5.9	4.2	Setosa
8.1	2.9	Virginica
6.0	7.0	Virginica
4.6	0.7	Setosa
8.6	6.5	Virginica
9.6	2.5	Virginica
3.4	2.7	Setosa
