sepal.width	petal.length	variety
7.9	4.0	Setosa
7.1	7.9	Virginica
7.8	5.4	Setosa
8.1	8.6	Virginica
5.5	5.6	Versicolor
3.5	5.4	Versicolor
2.5	7.4	Versicolor
5.0	4.8	Setosa
5.3	2.1	Setosa
7.2	5.1	Virginica
4.0	4.5	Virginica
3.4	3.6	Setosa
4.8	8.6	Virginica
4.5	5.0	Versicolor
6.0	6.6	Virginica
7.1	5.5	Setosa
4.1	2.0	Setosa
7.9	4.7	Setosa
3.0	7.0	Versicolor
6.7	3.5	Setosa
7.3	8.7	Virginica
6.1	2.9	Setosa
5.9	6.3	Virginica
4.9	6.1	Versicolor
5.9	4.5	Setosa
4.1	2.5	Setosa
3.8	7.4	Versicolor
7.5	7.2	Virginica
4.9	3.3	Versicolor
4.3	5.0	Setosa
3.8	3.2	Setosa
5.4	4.7	Setosa
3.9	3.8	Versicolor
3.4	6.0	Setosa
5.7	6.6	Virginica
4.3	4.6	Versicolor
3.5	6.0	Virginica
5.7	8.1	Virginica
5.4	7.2	Versicolor
4.0	9.3	Virginica
7.3	4.0	Versicolor
7.0	8.4	Versicolor
7.3	1.9	Setosa
7.2	6.1	Setosa
5.3	10.1	Virginica
4.7	1.4	Setosa
3.0	6.5	Virginica
5.0	2.9	Setosa
6.7	6.7	Versicolor
6.0	5.4	Setosa
5.1	8.9	Versicolor
3.2	6.9	Versicolor
2.3	1.8	Setosa
7.7	5.8	Setosa
8.0	2.0	Setosa
6.2	8.5	Versicolor
4.2	8.1	Versicolor
5.2	5.7	Virginica
4.3	8.7	Versicolor
6.9	6.1	Virginica
7.5	5.8	Virginica
6.5	6.5	Versicolor
3.2	5.3	Virginica
5.2	6.2	Versicolor
5.4	7.6	Virginica
7.6	8.4	Versicolor
4.5	6.1	Setosa
5.6	6.6	Virginica
5.5	5.0	Versicolor
6.4	6.2	Versicolor
5.5	10.1	Virginica
6.3	10.7	Virginica
6.0	1.3	Setosa
4.1	1.5	Setosa
4.8	5.1	Versicolor
5.0	1.9	Setosa
4.7	3.7	Setosa
3.4	6.1	Setosa
7.7	7.3	Versicolor
3.3	5.6	Virginica
2.8	6.5	Versicolor
6.7	5.9	Virginica
5.8	8.5	Versicolor
7.9	3.4	Setosa
2.3	6.3	Versicolor
4.0	5.8	Setosa
7.5	8.9	Virginica
7.7	1.5	Setosa
3.7	8.0	Versicolor
4.4	3.6	Versicolor
5.2	7.0	Virginica
6.9	8.5	Versicolor
7.5	7.0	Virginica
4.8	7.2	Versicolor
6.3	9.3	Virginica
3.2	9.8	Virginica
5.3	7.5	Virginica
6.8	7.2	Virginica
5.5	4.7	Versicolor
8.4	1.3	Setosa
6.1	5.6	Virginica
6.3	8.1	Virginica
2.7	4.9	Versicolor
7.5	10.4	Virginica
7.4	7.0	Versicolor
