sepal.length	variety
5.6	Versicolor
9.3	Virginica
7.0	Virginica
6.8	Versicolor
9.5	Versicolor
10.6	Versicolor
9.7	Virginica
8.1	Versicolor
8.5	Versicolor
6.3	Setosa
8.0	Versicolor
10.9	Virginica
6.7	Virginica
6.4	Versicolor
7.3	Versicolor
7.0	Virginica
7.9	Virginica
6.4	Setosa
7.5	Setosa
6.0	Setosa
7.5	Versicolor
6.4	Virginica
7.3	Setosa
10.7	Virginica
9.0	Versicolor
4.6	Setosa
8.0	Versicolor
10.7	Virginica
9.8	Virginica
7.1	Setosa
9.4	Versicolor
8.9	Setosa
7.8	Setosa
8.3	Versicolor
11.0	Versicolor
10.2	Virginica
8.7	Versicolor
9.1	Versicolor
8.5	Setosa
7.9	Virginica
9.7	Versicolor
10.2	Virginica
6.7	Virginica
7.4	Versicolor
9.6	Virginica
8.3	Setosa
5.4	Setosa
6.9	Setosa
5.1	Setosa
7.4	Setosa
7.6	Versicolor
8.4	Setosa
10.1	Virginica
8.7	Virginica
10.7	Virginica
8.5	Versicolor
9.0	Setosa
7.3	Versicolor
8.7	Versicolor
6.0	Setosa
10.6	Versicolor
7.2	Versicolor
5.5	Setosa
8.1	Setosa
6.8	Virginica
6.3	Versicolor
6.2	Setosa
5.7	Versicolor
7.7	Setosa
5.3	Setosa
5.1	Setosa
8.7	Virginica
11.0	Virginica
10.6	Versicolor
7.8	Virginica
7.2	Versicolor
5.9	Setosa
5.5	Versicolor
5.7	Versicolor
8.2	Virginica
5.6	Versicolor
8.1	Setosa
9.4	Versicolor
10.9	Versicolor
8.7	Setosa
6.2	Setosa
5.1	Setosa
6.5	Setosa
6.5	Versicolor
9.2	Versicolor
9.9	Virginica
6.1	Setosa
6.9	Virginica
8.6	Versicolor
6.4	Virginica
6.9	Setosa
8.3	Virginica
7.0	Setosa
10.1	Virginica
8.7	Versicolor
8.8	Setosa
6.4	Setosa
7.1	Versicolor
8.6	Virginica
6.6	Setosa
