petal.length	variety
8.0	Versicolor
8.1	Virginica
6.6	Virginica
5.8	Virginica
8.4	Virginica
7.2	Virginica
4.9	Setosa
4.2	Setosa
5.0	Setosa
7.7	Versicolor
10.1	Virginica
2.4	Setosa
5.4	Setosa
4.0	Setosa
3.4	Setosa
6.8	Virginica
4.5	Versicolor
5.6	Virginica
5.4	Setosa
7.6	Virginica
8.0	Virginica
7.0	Virginica
8.2	Virginica
5.4	Setosa
4.6	Setosa
2.2	Setosa
8.1	Versicolor
7.6	Versicolor
9.3	Virginica
4.0	Setosa
4.4	Versicolor
1.4	Setosa
5.6	Versicolor
7.1	Virginica
5.7	Versicolor
3.9	Setosa
7.8	Versicolor
4.9	Versicolor
7.4	Virginica
8.9	Virginica
9.6	Virginica
7.4	Versicolor
5.1	Setosa
3.8	Setosa
6.5	Versicolor
2.5	Setosa
10.3	Virginica
8.3	Versicolor
8.2	Versicolor
9.5	Virginica
5.9	Virginica
6.0	Setosa
6.9	Versicolor
1.6	Setosa
8.1	Virginica
5.6	Virginica
4.8	Setosa
5.9	Virginica
1.8	Setosa
7.5	Versicolor
9.5	Virginica
7.4	Versicolor
3.2	Setosa
7.9	Virginica
6.0	Versicolor
4.5	Setosa
5.7	Versicolor
2.6	Setosa
8.5	Versicolor
5.4	Versicolor
4.7	Setosa
2.0	Setosa
8.9	Virginica
5.0	Setosa
9.3	Virginica
8.0	Versicolor
8.2	Virginica
3.3	Setosa
1.9	Setosa
10.2	Virginica
4.2	Setosa
1.3	Setosa
5.5	Versicolor
7.5	Virginica
7.1	Versicolor
8.6	Virginica
5.1	Setosa
4.7	Setosa
4.8	Versicolor
8.1	Virginica
7.0	Versicolor
4.1	Versicolor
4.4	Setosa
4.2	Versicolor
5.6	Versicolor
8.5	Virginica
9.0	Virginica
2.4	Setosa
8.2	Versicolor
8.9	Virginica
2.8	Setosa
8.7	Versicolor
7.5	Versicolor
2.9	Setosa
9.6	Virginica
