sepal.width	petal.length	variety
7.6	5.0	Setosa
6.3	7.4	Virginica
4.9	3.4	Setosa
6.5	6.5	Versicolor
4.5	5.9	Setosa
4.0	7.0	Virginica
3.5	8.4	Versicolor
6.5	4.2	Setosa
6.2	6.5	Versicolor
5.9	5.0	Versicolor
3.5	4.9	Setosa
3.4	4.0	Setosa
3.0	6.8	Virginica
3.0	4.5	Versicolor
6.2	8.9	Virginica
2.5	6.8	Virginica
4.6	2.9	Setosa
7.9	3.4	Setosa
2.9	4.9	Setosa
4.0	6.8	Virginica
6.7	6.1	Virginica
3.5	7.0	Virginica
6.4	7.8	Virginica
5.5	6.7	Virginica
3.4	8.3	Versicolor
5.1	5.1	Setosa
4.8	7.0	Versicolor
4.0	9.4	Virginica
6.4	5.4	Setosa
7.5	6.7	Versicolor
4.8	7.3	Virginica
3.5	2.8	Setosa
4.3	10.2	Virginica
4.8	5.0	Versicolor
5.0	5.2	Versicolor
3.3	7.6	Virginica
7.8	7.2	Virginica
6.2	9.6	Virginica
5.3	4.8	Setosa
5.1	3.5	Setosa
3.8	8.7	Versicolor
5.8	3.4	Setosa
5.4	7.6	Versicolor
3.8	2.6	Setosa
6.3	4.4	Versicolor
6.3	7.6	Versicolor
6.8	6.7	Virginica
2.8	4.8	Versicolor
4.4	6.1	Virginica
7.4	2.3	Setosa
5.5	3.4	Setosa
7.0	4.4	Setosa
4.6	11.4	Virginica
4.7	7.7	Versicolor
3.5	5.4	Setosa
7.0	5.5	Virginica
5.1	1.5	Setosa
3.0	8.3	Virginica
5.4	3.8	Versicolor
5.3	9.2	Versicolor
6.7	4.8	Versicolor
3.8	9.4	Virginica
3.2	5.0	Versicolor
4.2	5.1	Versicolor
4.9	6.8	Versicolor
3.8	9.5	Virginica
4.9	6.1	Setosa
6.0	6.1	Virginica
6.0	5.7	Virginica
4.5	6.1	Versicolor
4.2	1.5	Setosa
6.1	6.1	Virginica
4.0	9.4	Virginica
3.1	3.5	Setosa
3.5	3.5	Versicolor
6.5	9.0	Versicolor
5.6	8.1	Virginica
2.7	6.3	Virginica
6.5	6.6	Virginica
7.5	4.5	Setosa
7.7	2.4	Setosa
5.4	7.1	Virginica
3.2	10.2	Virginica
6.4	6.2	Setosa
6.2	1.4	Setosa
3.7	5.1	Virginica
3.8	3.5	Setosa
8.2	2.0	Setosa
6.4	9.9	Virginica
6.2	5.1	Setosa
8.6	2.0	Setosa
4.3	9.1	Virginica
5.2	5.7	Versicolor
4.6	9.1	Virginica
5.4	4.5	Setosa
7.9	2.5	Setosa
7.1	4.0	Versicolor
4.9	4.6	Setosa
5.8	7.6	Versicolor
5.6	4.5	Versicolor
2.8	6.6	Virginica
4.5	5.5	Versicolor
3.6	4.9	Versicolor
3.5	6.1	Setosa
3.9	7.7	Versicolor
