sepal.length	sepal.width	petal.length	variety
7.4	7.7	2.5	Setosa
8.5	7.5	5.3	Setosa
8.3	3.0	2.4	Setosa
5.5	3.9	7.7	Versicolor
7.8	2.8	6.9	Versicolor
6.9	3.7	5.8	Versicolor
10.9	5.3	5.6	Virginica
9.8	3.0	9.4	Versicolor
10.4	7.6	5.6	Virginica
9.7	6.8	9.7	Virginica
6.2	6.9	7.7	Versicolor
7.5	7.2	7.6	Versicolor
9.1	4.0	6.9	Versicolor
8.9	6.7	8.8	Virginica
7.4	3.0	2.9	Setosa
8.1	4.7	6.7	Versicolor
9.6	6.5	7.6	Versicolor
10.8	6.4	8.1	Virginica
6.1	7.4	3.6	Versicolor
10.0	8.7	1.9	Setosa
6.8	5.8	6.7	Versicolor
6.4	7.1	5.5	Setosa
10.9	6.1	9.0	Virginica
6.0	6.3	7.5	Versicolor
8.3	7.4	10.3	Virginica
9.8	4.7	4.4	Versicolor
7.1	6.3	6.0	Setosa
11.2	4.6	7.1	Virginica
6.4	7.1	4.4	Setosa
10.3	6.7	8.1	Virginica
7.0	2.8	3.8	Versicolor
5.4	6.6	2.0	Setosa
7.7	6.4	8.9	Virginica
9.7	5.1	7.1	Virginica
8.1	7.3	6.2	Versicolor
7.0	4.5	6.0	Versicolor
6.2	6.9	5.8	Versicolor
11.2	6.5	8.8	Virginica
6.1	5.8	3.4	Setosa
5.7	6.0	8.5	Virginica
7.7	4.4	2.5	Setosa
9.1	5.0	7.4	Versicolor
8.1	5.7	2.4	Setosa
8.9	5.8	8.1	Virginica
6.4	3.9	4.7	Setosa
8.6	5.5	4.0	Versicolor
4.7	7.2	3.6	Setosa
12.2	3.8	6.7	Virginica
10.3	3.0	7.5	Virginica
6.0	4.4	1.5	Setosa
5.4	5.5	9.0	Virginica
8.4	6.9	4.2	Setosa
6.6	8.3	2.1	Setosa
8.1	6.1	4.5	Setosa
9.6	2.8	5.9	Virginica
7.3	6.7	7.6	Virginica
6.3	4.9	4.9	Setosa
6.4	4.4	1.4	Setosa
9.2	4.8	7.8	Virginica
7.8	5.2	4.9	Virginica
10.0	6.5	7.7	Virginica
8.9	5.2	7.2	Virginica
7.1	6.1	7.1	Virginica
6.5	3.5	3.6	Setosa
9.5	5.9	8.0	Versicolor
10.2	3.0	10.1	Virginica
5.3	6.2	2.5	Setosa
6.3	7.2	7.1	Versicolor
7.9	6.5	8.5	Versicolor
6.6	7.7	3.5	Setosa
6.9	5.1	6.4	Versicolor
8.8	4.8	5.1	Virginica
7.6	6.5	7.0	Versicolor
5.8	6.6	2.1	Setosa
7.9	5.8	9.6	Virginica
10.5	3.7	7.1	Virginica
5.0	3.5	6.1	Setosa
6.8	2.5	8.5	Virginica
9.9	7.3	6.4	Virginica
5.2	4.7	3.3	Setosa
9.2	5.5	6.3	Virginica
8.2	6.2	10.0	Virginica
10.7	5.1	8.9	Virginica
6.2	8.0	3.5	Setosa
5.0	4.8	3.3	Setosa
6.4	3.4	4.3	Versicolor
6.7	3.1	4.9	Versicolor
7.6	5.0	9.4	Virginica
6.1	5.4	6.7	Versicolor
6.6	6.0	4.1	Versicolor
7.3	2.8	5.1	Virginica
9.5	5.0	3.8	Setosa
8.2	7.6	8.7	Versicolor
6.4	7.0	8.2	Versicolor
8.9	3.4	2.5	Setosa
8.5	7.2	3.2	Setosa
7.5	3.0	6.5	Versicolor
9.1	4.1	1.0	Setosa
9.3	4.4	5.6	Virginica
6.0	5.9	9.0	Versicolor
7.4	7.2	5.0	Versicolor
7.2	3.7	3.9	Versicolor
7.9	7.5	6.1	Virginica
7.1	5.5	7.9	Virginica
9.4	2.9	8.8	Versicolor
