sepal.width	variety
6.2	Setosa
7.9	Setosa
5.0	Versicolor
4.3	Virginica
6.0	Setosa
5.2	Virginica
5.0	Setosa
5.2	Versicolor
7.5	Versicolor
3.9	Setosa
5.7	Setosa
3.4	Setosa
4.7	Versicolor
7.3	Virginica
3.3	Virginica
6.7	Versicolor
3.4	Versicolor
5.9	Virginica
3.0	Versicolor
6.8	Versicolor
6.3	Virginica
4.3	Setosa
5.2	Versicolor
6.5	Setosa
6.0	Setosa
5.8	Versicolor
4.3	Setosa
4.2	Virginica
6.3	Versicolor
4.9	Setosa
4.0	Setosa
6.7	Virginica
6.5	Setosa
3.5	Virginica
6.4	Versicolor
5.0	Virginica
3.3	Virginica
6.2	Versicolor
4.8	Virginica
6.7	Setosa
8.0	Setosa
6.3	Virginica
6.1	Virginica
7.3	Virginica
5.1	Virginica
4.2	Virginica
3.3	Versicolor
3.3	Versicolor
4.0	Virginica
7.9	Setosa
3.9	Setosa
4.0	Setosa
6.6	Versicolor
4.6	Setosa
6.0	Versicolor
5.8	Virginica
6.7	Versicolor
6.6	Versicolor
7.5	Setosa
6.2	Virginica
6.5	Virginica
7.1	Versicolor
6.8	Versicolor
3.9	Versicolor
3.4	Versicolor
3.2	Versicolor
6.3	Versicolor
3.7	Virginica
4.0	Versicolor
7.9	Setosa
5.1	Setosa
4.7	Versicolor
5.5	Versicolor
6.8	Setosa
3.0	Versicolor
7.2	Setosa
7.5	Virginica
5.1	Virginica
7.3	Versicolor
5.5	Virginica
7.3	Setosa
5.0	Versicolor
6.4	Setosa
4.0	Virginica
5.0	Virginica
5.0	Versicolor
7.5	Setosa
4.8	Virginica
5.1	Setosa
5.2	Versicolor
2.8	Versicolor
2.8	Virginica
3.1	Versicolor
6.1	Setosa
6.0	Setosa
3.7	Virginica
2.4	Versicolor
7.1	Virginica
6.5	Virginica
7.6	Virginica
6.5	Virginica
4.7	Setosa
5.0	Versicolor
4.2	Setosa
5.4	Virginica
