petal.length	variety
8.1	Virginica
6.2	Versicolor
9.4	Versicolor
1.4	Setosa
5.4	Virginica
3.9	Setosa
4.3	Versicolor
3.1	Setosa
7.3	Virginica
3.2	Setosa
4.0	Versicolor
5.7	Setosa
8.3	Virginica
6.1	Setosa
8.5	Virginica
8.4	Versicolor
9.1	Virginica
10.5	Virginica
8.1	Versicolor
3.8	Setosa
5.9	Versicolor
8.1	Virginica
5.9	Setosa
4.0	Versicolor
5.3	Versicolor
7.9	Virginica
4.9	Setosa
8.4	Versicolor
11.2	Virginica
10.4	Virginica
5.0	Versicolor
7.4	Versicolor
3.1	Setosa
8.2	Virginica
4.5	Setosa
6.6	Virginica
8.5	Virginica
5.9	Setosa
6.6	Versicolor
2.3	Setosa
4.7	Versicolor
5.3	Setosa
4.0	Setosa
3.0	Setosa
7.1	Virginica
7.5	Versicolor
6.1	Setosa
6.1	Virginica
6.1	Virginica
6.5	Versicolor
7.6	Versicolor
5.9	Setosa
1.5	Setosa
4.1	Versicolor
5.9	Setosa
10.3	Virginica
6.7	Versicolor
1.5	Setosa
8.1	Versicolor
10.3	Virginica
9.5	Virginica
5.1	Versicolor
7.6	Virginica
6.9	Versicolor
8.0	Versicolor
10.9	Virginica
7.8	Versicolor
6.8	Virginica
5.0	Versicolor
9.6	Virginica
5.5	Versicolor
2.2	Setosa
10.0	Virginica
4.5	Versicolor
6.4	Virginica
8.4	Virginica
4.7	Setosa
1.9	Setosa
7.3	Virginica
4.7	Versicolor
7.5	Versicolor
5.6	Versicolor
11.2	Virginica
1.1	Setosa
5.7	Versicolor
4.9	Setosa
8.4	Versicolor
7.2	Versicolor
5.3	Versicolor
9.9	Virginica
7.0	Virginica
9.6	Virginica
5.3	Versicolor
6.0	Setosa
4.5	Versicolor
5.5	Virginica
5.5	Versicolor
7.0	Versicolor
5.1	Setosa
2.6	Setosa
7.9	Versicolor
8.2	Virginica
8.0	Versicolor
7.0	Virginica
7.3	Versicolor
