sepal.length	sepal.width	variety
7.4	7.6	Setosa
8.7	4.2	Versicolor
5.1	3.4	Setosa
7.4	3.9	Versicolor
6.4	7.4	Setosa
6.6	2.7	Versicolor
10.3	5.7	Virginica
10.8	6.0	Versicolor
8.7	4.3	Virginica
8.9	4.4	Setosa
12.4	5.3	Virginica
7.1	8.3	Setosa
10.3	6.7	Versicolor
9.2	3.8	Virginica
6.7	6.0	Virginica
5.4	6.1	Setosa
7.2	3.1	Virginica
10.2	6.8	Versicolor
6.2	8.4	Setosa
8.6	4.8	Virginica
5.9	4.2	Setosa
9.6	4.0	Virginica
6.0	6.9	Setosa
8.9	7.5	Virginica
7.1	3.8	Setosa
7.4	7.9	Setosa
6.8	3.8	Virginica
9.7	4.5	Virginica
9.3	5.5	Setosa
10.9	5.7	Virginica
8.2	7.5	Virginica
7.4	5.1	Virginica
8.1	7.5	Versicolor
7.7	7.1	Versicolor
5.6	7.3	Setosa
9.6	7.3	Versicolor
9.5	7.4	Versicolor
9.0	6.2	Virginica
9.2	5.6	Virginica
7.9	3.7	Versicolor
7.0	7.7	Versicolor
5.5	4.3	Versicolor
7.1	6.8	Setosa
8.0	3.5	Virginica
7.2	7.5	Virginica
9.3	4.8	Versicolor
9.0	7.5	Setosa
11.2	5.5	Versicolor
9.9	5.8	Virginica
9.0	7.4	Versicolor
5.2	8.6	Setosa
10.1	6.5	Versicolor
6.4	7.1	Virginica
9.7	7.8	Setosa
9.4	3.0	Versicolor
6.8	2.5	Virginica
9.7	4.1	Versicolor
5.1	5.1	Setosa
9.4	7.7	Setosa
7.5	7.1	Versicolor
5.9	6.5	Virginica
5.5	4.0	Setosa
9.2	5.1	Virginica
6.9	5.9	Setosa
6.4	6.5	Setosa
12.1	3.5	Virginica
5.5	5.0	Setosa
6.2	5.5	Versicolor
7.8	4.7	Virginica
4.3	5.0	Setosa
8.0	4.7	Versicolor
7.3	3.8	Versicolor
8.9	6.0	Setosa
7.2	5.5	Virginica
7.4	5.1	Setosa
7.9	3.6	Versicolor
11.2	3.8	Virginica
6.5	6.5	Virginica
10.2	5.2	Virginica
10.3	4.8	Versicolor
8.6	7.5	Versicolor
9.5	6.7	Versicolor
8.4	4.2	Virginica
9.2	4.4	Setosa
10.5	5.0	Virginica
8.8	7.2	Virginica
7.7	3.9	Virginica
6.5	3.8	Setosa
5.5	5.9	Setosa
8.3	4.6	Setosa
6.5	4.7	Setosa
6.1	5.9	Versicolor
6.8	6.9	Setosa
10.3	6.7	Versicolor
5.5	4.3	Versicolor
7.6	5.5	Versicolor
5.3	4.2	Setosa
5.5	8.2	Setosa
10.2	6.9	Versicolor
7.7	2.9	Versicolor
6.6	6.0	Versicolor
5.6	5.9	Setosa
6.9	7.1	Virginica
10.5	2.8	Versicolor
8.7	3.7	Versicolor
