sepal.length	sepal.width	petal.length	variety
6.7	6.5	8.7	Versicolor
10.3	7.0	9.4	Versicolor
6.5	6.0	7.5	Versicolor
8.7	6.8	8.7	Virginica
7.9	3.6	3.4	Setosa
10.6	4.1	9.6	Virginica
6.6	7.5	6.6	Versicolor
7.4	4.9	5.2	Setosa
7.0	6.9	8.3	Versicolor
7.5	4.4	9.0	Versicolor
8.1	5.4	8.2	Versicolor
5.2	5.7	3.3	Setosa
10.1	3.5	9.4	Virginica
5.8	6.3	6.6	Virginica
10.9	4.6	6.1	Virginica
9.0	5.0	9.0	Virginica
9.7	7.2	7.0	Virginica
5.4	7.9	5.2	Setosa
7.6	7.4	7.1	Versicolor
7.2	5.5	6.0	Setosa
11.6	3.5	6.6	Virginica
8.9	4.5	1.4	Setosa
8.1	5.5	3.4	Setosa
8.0	6.3	6.3	Versicolor
7.1	7.7	3.9	Setosa
8.2	5.0	5.0	Versicolor
7.0	6.5	7.8	Virginica
5.1	7.6	1.5	Setosa
6.1	6.5	6.6	Versicolor
10.0	4.6	7.4	Versicolor
6.0	8.1	5.4	Setosa
6.1	4.3	4.5	Setosa
9.4	7.6	5.5	Setosa
6.0	5.9	2.6	Setosa
7.4	4.7	9.3	Versicolor
7.7	8.3	7.2	Virginica
9.9	4.2	3.5	Setosa
7.0	6.2	5.9	Setosa
6.6	5.3	7.2	Versicolor
10.8	3.3	9.0	Virginica
6.6	4.5	7.4	Versicolor
11.2	7.1	5.7	Versicolor
6.9	8.4	4.8	Setosa
10.5	6.2	7.6	Versicolor
11.2	5.3	10.7	Virginica
5.6	4.9	2.9	Setosa
9.2	6.1	8.9	Versicolor
9.3	5.4	7.3	Virginica
9.7	5.2	7.0	Versicolor
9.7	6.1	10.1	Virginica
10.2	4.0	7.7	Virginica
8.4	7.4	5.9	Setosa
7.9	3.2	1.3	Setosa
9.5	4.0	4.8	Setosa
7.8	8.5	1.7	Setosa
9.5	4.4	8.0	Versicolor
9.3	5.4	4.1	Setosa
9.8	5.0	6.0	Virginica
8.2	6.0	8.3	Virginica
9.4	5.4	4.8	Versicolor
10.8	5.2	5.4	Virginica
9.8	6.2	9.6	Virginica
7.6	4.1	2.0	Setosa
9.6	3.0	8.5	Versicolor
7.7	5.3	4.5	Versicolor
11.9	2.8	9.6	Virginica
5.6	6.3	3.7	Setosa
8.3	4.5	2.4	Setosa
7.2	5.4	6.2	Versicolor
6.0	5.3	4.4	Setosa
11.9	3.8	7.9	Virginica
6.0	2.8	4.5	Versicolor
5.8	7.2	5.6	Versicolor
9.7	4.3	4.1	Versicolor
9.1	7.3	5.9	Virginica
7.5	4.9	2.0	Setosa
7.1	6.3	2.4	Setosa
7.6	6.7	3.5	Setosa
7.2	4.2	4.6	Setosa
9.0	6.5	4.8	Setosa
8.8	7.2	5.9	Versicolor
10.4	6.1	5.5	Virginica
4.3	3.0	5.1	Setosa
6.5	5.5	4.1	Setosa
7.2	6.6	6.0	Versicolor
8.5	6.7	4.2	Setosa
9.4	5.6	6.4	Versicolor
8.9	6.7	4.5	Versicolor
10.5	6.2	8.0	Versicolor
5.4	6.9	4.3	Versicolor
11.7	6.5	6.1	Virginica
8.3	8.2	1.5	Setosa
8.1	5.0	4.9	Virginica
5.2	6.1	2.0	Setosa
8.7	4.8	9.3	Virginica
8.7	4.3	5.7	Virginica
10.3	5.8	7.9	Versicolor
8.0	2.2	7.5	Virginica
5.7	7.4	4.5	Setosa
6.9	4.7	5.3	Virginica
7.3	3.9	2.4	Setosa
8.0	4.5	5.8	Virginica
9.5	4.4	4.7	Versicolor
6.4	5.5	6.6	Virginica
8.9	3.1	5.5	Setosa
