sepal.width	petal.length	petal.width	variety
5.7	7.6	2.0	Virginica
7.1	3.0	4.2	Setosa
7.3	10.2	3.0	Virginica
2.5	5.0	4.5	Virginica
5.0	3.6	0.7	Setosa
3.8	5.2	5.2	Versicolor
5.9	7.3	1.3	Versicolor
5.2	9.1	5.9	Virginica
4.7	6.0	4.3	Virginica
3.5	4.9	0.8	Setosa
4.5	3.9	3.1	Setosa
3.1	7.5	2.3	Virginica
3.5	10.3	1.6	Virginica
6.7	3.2	1.2	Setosa
6.4	1.9	1.7	Setosa
3.5	10.1	3.6	Virginica
6.3	8.7	3.7	Virginica
7.0	4.5	3.2	Setosa
3.5	10.1	6.3	Virginica
4.9	6.3	3.8	Versicolor
4.5	3.4	4.7	Setosa
7.6	4.9	1.1	Setosa
3.4	4.6	4.9	Setosa
3.2	10.2	2.8	Virginica
7.3	7.9	4.5	Virginica
5.9	4.8	3.1	Versicolor
4.8	5.7	5.1	Versicolor
5.0	10.3	2.7	Virginica
7.6	2.0	4.1	Setosa
6.2	4.5	0.4	Setosa
4.0	5.6	1.6	Setosa
4.0	7.7	3.5	Virginica
7.0	4.5	4.6	Versicolor
4.7	7.5	2.0	Versicolor
3.5	4.1	1.8	Versicolor
4.7	7.7	5.4	Versicolor
6.0	6.2	5.8	Virginica
6.1	4.9	2.2	Setosa
4.3	5.6	5.0	Versicolor
5.0	8.3	4.8	Virginica
7.5	7.9	2.8	Virginica
7.0	3.9	1.1	Versicolor
3.8	7.6	4.4	Virginica
5.5	6.5	5.7	Versicolor
5.8	4.8	2.0	Versicolor
4.0	6.7	1.7	Versicolor
5.1	5.5	4.2	Setosa
5.3	9.1	4.9	Virginica
5.7	7.0	5.5	Versicolor
6.5	3.8	4.7	Setosa
6.4	3.9	3.2	Setosa
6.1	4.0	2.2	Setosa
6.6	8.7	5.5	Versicolor
6.1	5.9	5.1	Virginica
6.0	9.5	6.4	Virginica
8.0	3.7	4.2	Setosa
6.0	5.2	4.0	Versicolor
7.2	7.9	2.9	Versicolor
6.7	6.5	5.5	Versicolor
6.5	5.4	0.7	Setosa
5.6	10.6	7.0	Virginica
6.4	7.0	4.1	Versicolor
5.5	7.0	2.8	Virginica
3.1	6.4	3.2	Versicolor
5.8	8.7	3.5	Virginica
6.5	6.0	2.8	Versicolor
8.3	1.6	1.2	Setosa
2.8	6.4	4.5	Virginica
6.9	7.3	5.3	Virginica
6.5	6.1	5.8	Virginica
5.0	8.0	4.2	Virginica
3.8	9.5	6.5	Virginica
5.8	3.5	4.8	Setosa
3.7	4.8	4.7	Setosa
7.8	8.2	2.1	Virginica
5.7	5.1	2.1	Versicolor
7.7	6.9	4.8	Virginica
4.6	9.6	2.9	Virginica
6.1	5.5	4.5	Versicolor
4.9	5.1	1.2	Setosa
3.7	5.7	5.3	Versicolor
5.9	9.9	2.8	Virginica
2.8	6.0	5.8	Versicolor
4.8	4.0	1.8	Versicolor
5.7	1.9	0.7	Setosa
6.7	2.0	4.7	Setosa
5.8	5.4	2.8	Versicolor
4.9	2.0	3.2	Setosa
3.8	7.1	5.8	Versicolor
7.3	6.8	2.8	Virginica
4.3	3.7	1.0	Setosa
5.0	2.3	4.3	Setosa
7.9	2.5	3.9	Setosa
4.3	8.1	2.6	Virginica
6.1	8.4	2.9	Versicolor
5.2	6.3	4.8	Virginica
6.9	5.0	1.4	Setosa
7.0	4.6	1.6	Setosa
6.6	8.9	1.5	Versicolor
5.1	2.1	4.2	Setosa
6.4	4.2	3.5	Versicolor
4.0	8.9	2.1	Virginica
7.7	7.3	4.3	Versicolor
4.9	4.5	1.7	Setosa
3.2	9.6	3.4	Virginica
