sepal.width	petal.length	variety
5.1	2.5	Setosa
2.6	5.0	Versicolor
7.3	3.9	Setosa
7.5	3.6	Setosa
7.7	1.5	Setosa
6.2	4.5	Setosa
4.2	6.0	Versicolor
7.0	6.0	Virginica
5.9	8.3	Versicolor
7.2	3.9	Versicolor
5.4	3.7	Setosa
6.2	5.4	Setosa
7.5	7.3	Virginica
8.0	5.8	Setosa
7.5	7.6	Versicolor
7.2	1.3	Setosa
6.3	4.8	Versicolor
4.0	8.0	Versicolor
4.5	5.2	Setosa
4.7	6.1	Virginica
3.1	7.4	Versicolor
3.7	7.1	Versicolor
5.4	5.0	Setosa
6.0	10.3	Virginica
7.7	4.5	Setosa
5.0	6.2	Versicolor
4.6	1.5	Setosa
6.2	5.1	Setosa
7.3	5.6	Versicolor
7.9	5.6	Setosa
7.7	8.5	Virginica
3.7	8.8	Virginica
3.5	5.5	Virginica
7.4	4.0	Setosa
3.8	4.8	Versicolor
5.7	7.3	Virginica
7.0	9.5	Versicolor
7.2	6.6	Virginica
5.4	8.6	Versicolor
3.4	2.9	Setosa
4.0	2.9	Setosa
4.9	7.4	Virginica
5.9	4.5	Setosa
6.2	5.3	Versicolor
4.0	8.0	Versicolor
5.8	6.6	Virginica
4.1	4.5	Setosa
4.5	7.8	Virginica
6.3	8.9	Virginica
7.6	8.9	Virginica
3.8	2.0	Setosa
3.9	8.1	Versicolor
5.5	1.5	Setosa
7.3	6.0	Versicolor
4.3	8.7	Versicolor
3.0	5.5	Virginica
6.0	8.5	Virginica
6.3	10.0	Virginica
5.4	9.1	Virginica
6.5	7.2	Versicolor
8.0	1.3	Setosa
4.1	5.4	Versicolor
5.4	7.0	Versicolor
4.0	10.1	Virginica
3.5	4.6	Setosa
6.4	5.9	Setosa
6.5	2.9	Setosa
3.3	8.1	Versicolor
3.0	8.4	Virginica
3.6	3.1	Setosa
6.1	7.9	Versicolor
7.5	7.6	Virginica
6.0	6.5	Versicolor
3.7	7.0	Versicolor
4.3	6.1	Virginica
5.8	7.1	Virginica
7.0	9.7	Virginica
5.8	7.2	Virginica
3.6	9.6	Virginica
6.7	5.4	Setosa
3.2	2.8	Setosa
3.2	7.1	Virginica
3.0	4.1	Versicolor
6.0	3.4	Setosa
4.8	8.7	Virginica
2.4	5.7	Versicolor
7.9	2.1	Setosa
3.2	6.0	Versicolor
5.2	6.4	Virginica
5.6	9.0	Virginica
7.5	8.2	Virginica
3.6	9.1	Virginica
3.0	6.0	Virginica
7.4	7.2	Versicolor
6.0	6.0	Versicolor
5.8	5.8	Setosa
5.1	10.4	Virginica
5.8	8.2	Virginica
7.3	6.2	Versicolor
4.5	4.9	Setosa
7.9	5.9	Setosa
7.7	4.7	Versicolor
5.8	7.1	Virginica
4.9	8.6	Virginica
8.1	1.4	Setosa
