sepal.length	variety
6.6	Setosa
6.6	Virginica
10.9	Virginica
9.8	Setosa
8.8	Versicolor
6.6	Setosa
8.9	Versicolor
7.5	Virginica
8.8	Virginica
9.7	Setosa
6.8	Virginica
10.4	Virginica
8.2	Versicolor
7.7	Versicolor
5.9	Virginica
6.1	Setosa
9.3	Versicolor
6.4	Setosa
7.5	Setosa
6.9	Virginica
5.9	Setosa
8.2	Setosa
6.7	Versicolor
8.7	Versicolor
9.2	Virginica
6.6	Setosa
9.0	Versicolor
7.3	Versicolor
11.2	Virginica
9.1	Virginica
8.5	Versicolor
6.2	Versicolor
10.3	Virginica
7.7	Versicolor
10.0	Versicolor
6.5	Versicolor
7.6	Versicolor
11.2	Versicolor
8.8	Setosa
5.5	Setosa
8.2	Setosa
8.3	Virginica
10.9	Versicolor
7.6	Setosa
7.5	Versicolor
9.2	Setosa
12.2	Virginica
8.0	Virginica
10.2	Versicolor
5.4	Setosa
7.5	Versicolor
7.9	Virginica
7.4	Versicolor
8.2	Virginica
6.6	Versicolor
11.7	Virginica
8.7	Versicolor
7.5	Virginica
9.3	Virginica
7.0	Virginica
5.5	Setosa
6.5	Setosa
6.1	Versicolor
8.3	Versicolor
9.7	Setosa
6.4	Virginica
6.8	Setosa
5.9	Versicolor
8.1	Setosa
7.3	Versicolor
5.0	Setosa
8.6	Versicolor
7.7	Virginica
10.1	Virginica
5.0	Versicolor
7.8	Versicolor
9.8	Versicolor
5.9	Setosa
6.4	Setosa
8.8	Virginica
5.9	Setosa
9.5	Virginica
6.3	Setosa
8.9	Virginica
9.6	Versicolor
5.5	Setosa
9.2	Virginica
6.2	Virginica
10.1	Versicolor
8.4	Versicolor
5.6	Setosa
7.9	Setosa
8.0	Versicolor
7.7	Setosa
7.6	Virginica
6.1	Versicolor
9.3	Virginica
8.8	Setosa
7.7	Virginica
5.8	Setosa
6.5	Setosa
11.0	Versicolor
10.7	Virginica
11.2	Versicolor
8.9	Setosa
